vintage_quarter,repo_full_name,clone_url,stars_at_discovery,archived_at_discovery,created_at_github,first_commit_date,snapshot_date,snapshot_sha,age_days_at_snapshot,is_young_partial,state_n_files,state_parsed_files,state_parse_rate,state_total_lines,state_n_functions,state_mean_comment_len,state_median_comment_len,state_p90_comment_len,state_mean_complexity,state_median_complexity,state_p90_complexity,state_mean_func_len,state_median_func_len,state_p90_func_len,state_mean_body_len,state_median_body_len,state_p90_body_len,state_mean_docstring_len,state_median_docstring_len,state_p90_docstring_len,state_frac_functions_with_docstring,flow_n_commits,flow_n_contributors,flow_mean_added_comment_len,flow_median_hunk_added,flow_mean_hunk_added,flow_median_added_code_lines_per_commit,flow_mean_added_code_lines_per_commit,flow_total_added_code_lines,flow_total_added_comment_lines,flow_total_added_blank_lines,flow_total_raw_added_lines,flow_total_raw_deleted_lines,flow_total_raw_n_files
2024Q1,ScrapeGraphAI/Scrapegraph-ai,https://github.com/ScrapeGraphAI/Scrapegraph-ai.git,30732,0,2024-01-27T16:54:38Z,2024-01-27T17:54:23+01:00,2024-07-25,a7359753d3c9fbdd6397433c724b9dcc4b665c39,180,0,94,94,1.0,8520,218,43.947169811320755,44,64,3.0825688073394497,2.0,6,24.793577981651374,13.0,62,19.43577981651376,10.0,51,5.3577981651376145,6.0,14,0.5779816513761468,651,47,43.07911001236094,2.0,7.291203732804982,5.0,27.989247311827956,18221,809,3565,50236,26163,2419
2024Q1,hpcaitech/Open-Sora,https://github.com/hpcaitech/Open-Sora.git,29697,0,2024-02-20T03:01:34Z,2024-02-20T11:01:34+08:00,2024-08-18,a29424c2373339ffe60193e009702dd03da06350,180,0,142,142,1.0,20734,710,31.138118214716528,23.0,65,3.073239436619718,2.0,7,19.40281690140845,10.0,49,17.708450704225353,9.0,45,1.6943661971830986,0.0,5,0.17746478873239438,801,32,35.33656804733728,2.0,12.238706597295286,3.0,52.20724094881398,41818,4225,7156,89334,59179,2306
2024Q1,meta-llama/llama3,https://github.com/meta-llama/llama3.git,29227,1,2024-03-15T17:57:00Z,2024-03-26T06:53:46-07:00,2024-09-22,11817d47e1ba7a4959b025eb1ca308572e0e3963,180,0,6,6,1.0,1050,31,55.891304347826086,52.0,116,3.3225806451612905,2,7,27.516129032258064,15,62,22.580645161290324,11,54,4.935483870967742,0,19,0.3870967741935484,32,6,74.37931034482759,1.0,10.51377972165878,0.0,36.0,1152,58,223,1683,525,47
2024Q1,huggingface/lerobot,https://github.com/huggingface/lerobot.git,27330,0,2024-01-26T15:50:41Z,2024-01-26T15:51:11+00:00,2024-07-24,abbb1d2367eaf5e13268f8112e53e43c52038206,180,0,48,48,1.0,12619,421,52.51204404679972,54,92,3.888361045130641,3,9,21.790973871733968,13,51,19.6270783847981,11,48,2.163895486935867,0,7,0.35629453681710216,376,19,50.03340459647247,2.75,16.796560089373003,5.0,84.67287234042553,31837,3742,5633,54730,34583,1420
2024Q1,Skyvern-AI/skyvern,https://github.com/Skyvern-AI/skyvern.git,22950,0,2024-02-28T15:45:19Z,2024-02-28T10:45:20-05:00,2024-08-26,3442bbfa68ed2a79f6c3b433e21ea9af3e234011,180,0,122,122,1.0,19160,799,55.51949860724234,52.0,99,3.0037546933667083,1,7,16.59949937421777,8,36,16.053817271589487,7,35,0.5456821026282853,0,1,0.11264080100125157,342,9,57.5159386068477,2.45,4.843842715666605,9.0,57.70175438596491,19734,847,2900,23629,4399,924
2024Q2,unclecode/crawl4ai,https://github.com/unclecode/crawl4ai.git,81970,0,2024-05-09T09:48:50Z,2024-05-09T19:10:25+08:00,2024-11-05,b51263664e7bb0cfe1cf9bb5f618ad44448ab620,180,0,27,27,1.0,8205,322,40.95,39.0,68,4.704968944099379,2.0,9,23.869565217391305,10.0,47,22.683229813664596,9.0,47,1.186335403726708,0.0,6,0.2732919254658385,156,12,43.485013623978205,2.8181818181818183,6.622915533518223,4.5,50.44230769230769,7869,734,1338,15405,4524,397
2024Q2,exo-explore/exo,https://github.com/exo-explore/exo.git,47311,0,2024-06-24T18:36:22Z,2024-06-23T23:28:10+01:00,2024-12-20,cfedcec3a651f27085e1913f4bd42a699fa82076,180,0,74,74,1.0,9302,522,38.17548746518106,35,62,3.7758620689655173,2.0,8,14.304597701149426,7.0,30,14.118773946360154,7.0,30,0.18582375478927204,0.0,0,0.05938697318007663,0,0,nan,nan,nan,nan,nan,0,0,0,0,0,0
2024Q2,2noise/ChatTTS,https://github.com/2noise/ChatTTS.git,39820,0,2024-05-27T18:26:49Z,2024-05-28T02:27:48+08:00,2024-11-24,a67bfb519f1521cf9d415cda392729768a8dc01c,180,0,35,35,1.0,8145,301,46.271844660194176,48,69,3.504983388704319,2,8,22.01328903654485,11,47,21.691029900332225,11,46,0.3222591362126246,0,0,0.09302325581395349,284,31,46.059642147117295,2.0,6.534746363000622,4.0,54.66197183098591,15524,1006,1953,23498,12809,660
2024Q2,google-research/timesfm,https://github.com/google-research/timesfm.git,31974,0,2024-04-29T21:26:26Z,2023-11-11T09:35:12+00:00,2024-05-09,b389495851478c65fce442751f6e2877c9d5586b,180,0,8,8,1.0,2231,66,44.291666666666664,48.0,72,2.712121212121212,2.0,5,24.242424242424242,12.5,61,21.53030303030303,11.5,50,2.712121212121212,0.0,13,0.48484848484848486,6,2,44.92307692307692,1.3333333333333335,47.548611111111114,2.5,310.8333333333333,1865,143,240,2248,9,13
2024Q2,SWE-agent/SWE-agent,https://github.com/SWE-agent/SWE-agent.git,20286,0,2024-04-02T04:09:47Z,2024-04-02T04:57:35-04:00,2024-09-29,e6d7cb8277cbf79c97e363e1fd89d22e6be10bd7,180,0,31,31,1.0,8459,356,45.89380530973451,44.5,81,4.098314606741573,2.0,9,17.390449438202246,10.0,43,15.109550561797754,8.0,37,2.2808988764044944,1.0,8,0.5196629213483146,449,41,51.405797101449274,2.0,4.8870546388305955,5.0,19.62806236080178,8813,483,1112,12882,7571,888
2024Q2,pydantic/pydantic-ai,https://github.com/pydantic/pydantic-ai.git,19804,0,2024-06-21T15:55:04Z,2024-06-14T03:52:51+01:00,2024-12-11,01565f59b77c7d0b9343a011edacefe2136993f9,180,0,31,31,1.0,7231,331,52.55339805825243,45.0,96,3.0513595166163143,2,7,12.84894259818731,7,31,10.673716012084592,6,24,2.175226586102719,0,7,0.338368580060423,123,10,52.735883424408016,2.383116883116883,8.7560005597009,28.0,118.86178861788618,14620,549,2888,27454,14613,843
2024Q2,microsoft/data-formulator,https://github.com/microsoft/data-formulator.git,17105,0,2024-06-07T23:01:51Z,2024-06-07T23:01:51+00:00,2024-12-04,8697bb89ff0a16f225fe104645cfcf115048faa4,180,0,18,18,1.0,3064,72,48.2952380952381,38,81,3.3333333333333335,2.0,8,20.944444444444443,18.0,45,20.319444444444443,17.0,45,0.625,0.0,2,0.3472222222222222,25,3,45.86231884057971,2.3333333333333335,17.721635052318284,15.0,180.6,4515,276,1567,6358,3294,84
2024Q2,andrewyng/aisuite,https://github.com/andrewyng/aisuite.git,16243,0,2024-06-30T20:07:46Z,2024-06-30T13:07:46-07:00,2024-12-27,80890d901317c4b6cdbf166f2da299167f3f6caf,180,0,24,24,1.0,1020,59,53.61971830985915,52,73,2.0338983050847457,2,4,13.067796610169491,10,28,10.23728813559322,8,25,2.830508474576271,1,4,0.6949152542372882,79,16,56.28440366972477,3.272727272727273,13.02636591550526,6.0,34.56962025316456,2731,109,684,5586,3518,219
2024Q2,microsoft/RD-Agent,https://github.com/microsoft/RD-Agent.git,14551,0,2024-04-03T03:39:33Z,2024-04-03T11:39:33+08:00,2024-09-30,94c47d6fd5c3e38fc786a83e6d0d05e8d04498f3,180,0,214,214,1.0,23060,909,41.10261194029851,35.0,75,3.002200220022002,1,7,17.002200220022,9,38,15.257425742574258,8,35,1.7447744774477447,0,5,0.3509350935093509,262,20,42.206938281565144,3.1143790849673203,11.838105131048167,21.0,161.9732824427481,42437,2479,8489,53996,30469,1497
2024Q2,darrenburns/posting,https://github.com/darrenburns/posting.git,12384,0,2024-05-26T21:46:20Z,2024-05-26T22:44:12+01:00,2024-11-22,94feabc232da078c8cc9194e5259c3cd2206cfbb,180,0,61,61,1.0,9009,444,45.690036900369,46,71,2.731981981981982,1.0,6,12.536036036036036,6.0,30,11.725225225225225,5.0,28,0.8108108108108109,0.0,1,0.25225225225225223,550,8,43.49028400597907,2.6666666666666665,4.9212159539278115,8.0,26.24909090909091,14437,669,2218,18733,8650,1125
2024Q3,docling-project/docling,https://github.com/docling-project/docling.git,66170,0,2024-07-09T07:50:26Z,2024-07-15T09:42:42+02:00,2025-01-11,1976584be15b6dea7451001adbfd8b9dc3422235,180,0,50,50,1.0,11378,412,38.92933947772657,37,66,4.449029126213592,2.0,10,22.95873786407767,12.0,61,22.17718446601942,10.0,61,0.7815533980582524,0.0,2,0.21601941747572814,123,23,40.532233883058474,3.0384615384615383,12.949917657733902,11.0,87.73170731707317,10791,667,1858,17658,6085,430
2024Q3,PDFMathTranslate/PDFMathTranslate,https://github.com/PDFMathTranslate/PDFMathTranslate.git,36784,0,2024-09-06T06:56:03Z,2024-09-06T14:56:03+08:00,2025-03-05,bc960f5a1872b5a2e8b3c62e061085deef2bea0d,180,0,11,11,1.0,4170,158,23.97444089456869,15,56,3.6265822784810124,2.0,7,20.0126582278481,9.0,38,18.917721518987342,9.0,35,1.0949367088607596,0.0,4,0.2848101265822785,428,38,36.58198198198198,1.6,3.9801580742081373,5.0,20.38317757009346,8724,555,756,11332,26719,730
2024Q3,getzep/graphiti,https://github.com/getzep/graphiti.git,30698,0,2024-08-08T22:08:30Z,2024-08-13T14:35:43-04:00,2025-02-09,a99aad59de3163a31a9891c6b2190c76e4cb498c,180,0,67,67,1.0,8092,225,44.79113924050633,42.0,69,3.577777777777778,2,8,23.657777777777778,18,49,21.942222222222224,16,46,1.7155555555555555,0,0,0.08444444444444445,129,4,41.144708423326136,2.8029970760233915,7.067235273184157,34.0,130.85271317829458,16880,463,2786,24969,15221,796
2024Q3,feder-cr/AIHawk,https://github.com/feder-cr/AIHawk.git,30323,0,2024-08-04T12:15:06Z,2024-12-05T01:01:47+01:00,2025-06-03,be0da3b924c10d71f763751a70269d2368adf93c,180,0,32,32,1.0,3865,146,42.596774193548384,42.0,60,2.73972602739726,2.0,6,16.876712328767123,10.0,34,14.849315068493151,7.0,29,2.0273972602739727,0.0,7,0.4383561643835616,2,2,nan,0.5,0.5,1.0,1.0,2,0,0,2,3,2
2024Q3,black-forest-labs/flux,https://github.com/black-forest-labs/flux.git,25945,0,2024-08-01T09:04:19Z,2024-08-01T15:06:21+02:00,2025-01-28,d06f82803f5727a91b0cf93fcbb09d920761fba1,180,0,19,19,1.0,4168,122,29.805755395683452,25,57,5.065573770491803,2.0,13,27.16393442622951,10.5,53,26.024590163934427,9.5,53,1.139344262295082,0.0,3,0.14754098360655737,21,13,32.36986301369863,1.0,14.17710360129715,2.0,98.23809523809524,2063,73,349,2485,149,39
2024Q3,modelcontextprotocol/python-sdk,https://github.com/modelcontextprotocol/python-sdk.git,24242,0,2024-09-24T21:01:35Z,2024-09-24T22:04:19+01:00,2025-03-23,9ae4df85fbab97bf476ddd160b766ca4c208cd13,180,0,44,44,1.0,6309,237,41.81954887218045,40,70,2.5569620253164556,1,5,17.746835443037973,11,42,15.877637130801688,10,39,1.869198312236287,1,5,0.5527426160337553,175,29,43.55156950672646,1.9473684210526314,9.207823349271179,3.0,56.205714285714286,9836,223,2026,20019,7096,539
2024Q3,kvcache-ai/ktransformers,https://github.com/kvcache-ai/ktransformers.git,19481,0,2024-07-26T07:18:28Z,2024-07-27T16:06:58+08:00,2025-01-23,de7e892f72ada9dd904517d9889ff3c68603071d,180,0,98,98,1.0,19619,651,51.745049504950494,46.0,104,3.846390168970814,2,9,22.382488479262673,10,68,21.499231950844855,9,57,0.8832565284178188,0,1,0.11059907834101383,26,12,57.99760191846523,2.0,5.3743708367311624,8.5,290.9230769230769,7564,417,1024,9481,3121,95
2024Q3,allenai/olmocr,https://github.com/allenai/olmocr.git,19448,0,2024-09-17T14:53:40Z,2024-09-17T07:53:43-07:00,2025-03-16,1f8cc59b226435ab64f97958d6baaf84bbefad1b,180,0,86,86,1.0,16832,578,45.9592,41.0,80,4.41522491349481,3.0,10,24.08823529411765,12.0,57,22.12629757785467,11.0,54,1.9619377162629759,0.0,7,0.3633217993079585,581,5,48.86894024802706,2.9411764705882355,18.653177105980586,11.0,67.22030981067125,39055,3548,8457,56053,35151,1228
2024Q3,Huanshere/VideoLingo,https://github.com/Huanshere/VideoLingo.git,18394,0,2024-08-09T11:19:52Z,2024-08-09T19:19:39+08:00,2025-02-05,d9b370c08293d7d8982102d238ab77248d604a4a,180,0,49,49,1.0,5365,179,40.439169139465875,31,69,5.329608938547486,4,12,24.385474860335197,18,57,24.050279329608937,16,56,0.33519553072625696,0,1,0.21787709497206703,472,12,38.658612357611325,2.0,5.815190642152485,4.0,83.16313559322033,39253,2897,6160,91029,87933,1383
2024Q3,raga-ai-hub/RagaAI-Catalyst,https://github.com/raga-ai-hub/RagaAI-Catalyst.git,16159,0,2024-08-26T12:13:15Z,2024-09-27T22:27:53+05:30,2025-03-26,adc75a857247af14d169a58676ce7accc5d2628e,180,0,72,72,1.0,18268,654,39.296747967479675,37.0,63,4.533639143730887,3.0,10,28.230886850152906,16.0,68,26.071865443425075,14.0,64,2.159021406727829,0.0,9,0.39602446483180426,391,22,38.62777777777778,2.7596153846153846,15.553897489415467,8.0,76.30434782608695,29835,2340,5142,58082,33417,900
2024Q4,browser-use/browser-use,https://github.com/browser-use/browser-use.git,113309,0,2024-10-31T16:00:56Z,2024-10-31T17:00:29+01:00,2025-04-29,a42671c9581a9968e96c747e0d962d6241da1f7e,180,0,49,49,1.0,10577,377,46.532786885245905,41.0,80,4.2387267904509285,3,9,24.007957559681696,11,55,22.522546419098145,10,52,1.4854111405835544,1,5,0.5915119363395226,1042,139,44.360128617363344,2.0,5.976841901924277,3.0,24.31285988483685,25334,2488,4392,54887,32541,2213
2024Q4,TauricResearch/TradingAgents,https://github.com/TauricResearch/TradingAgents.git,103383,0,2024-12-28T03:31:08Z,2024-12-28T11:32:06+08:00,2025-06-26,718df3493256ab607955c44903f3971c5c587313,180,0,37,37,1.0,4756,149,35.98601398601399,32.0,63,2.7583892617449663,1,5,31.375838926174495,19,58,29.563758389261746,16,57,1.8120805369127517,1,8,0.5570469798657718,12,9,37.473076923076924,2.9585365853658536,13.635468348273223,16.5,326.6666666666667,3920,260,771,5682,678,80
2024Q4,D4Vinci/Scrapling,https://github.com/D4Vinci/Scrapling.git,79374,0,2024-10-13T20:29:53Z,2024-10-13T23:29:53+03:00,2025-04-11,8b938575464d12dc3d544da93e28c7afc954682e,180,0,23,23,1.0,4361,229,55.12658227848101,51,98,3.2532751091703056,2,8,15.074235807860262,7,33,11.301310043668122,5,30,3.7729257641921397,1,13,0.5851528384279476,262,2,58.20503597122302,1.4365079365079365,5.841320072884521,4.0,18.477099236641223,4841,278,658,8392,5051,462
2024Q4,virattt/ai-hedge-fund,https://github.com/virattt/ai-hedge-fund.git,63289,0,2024-11-29T16:30:01Z,2024-11-29T11:50:18-05:00,2025-05-28,4556a493a745ad07884fd906fb958e282496ae28,180,0,46,46,1.0,9478,184,39.284606866002214,36,68,8,5.0,22,43.64673913043478,31.0,106,40.80434782608695,30.0,101,2.842391304347826,1.0,7,0.8369565217391305,233,23,41.350931677018636,2.5357142857142856,9.802672835115985,8.0,56.107296137339056,13073,1288,2523,17517,7566,460
2024Q4,HKUDS/LightRAG,https://github.com/HKUDS/LightRAG.git,39493,0,2024-10-02T11:57:54Z,2024-10-07T17:23:54+08:00,2025-04-05,0defac0e29ec1450f7fc03ab33d254f44a0f07f3,180,0,59,59,1.0,24725,759,38.75016436554898,36,66,4.011857707509882,2,9,29.25955204216074,17,59,25.91304347826087,13,55,3.346508563899868,1,11,0.52832674571805,1606,115,37.57781168265039,2.0,11.555983888261606,6.0,40.98879202988792,65828,4588,11268,100782,66523,3235
2024Q4,huggingface/smolagents,https://github.com/huggingface/smolagents.git,29237,0,2024-12-05T11:28:04Z,2024-12-05T12:28:04+01:00,2025-06-03,927301e9a86d5a3618f9fb293146ae79bfc85fbf,180,0,17,17,1.0,10322,395,45.72222222222222,43.5,74,4.159493670886076,2,10,20.749367088607595,11,52,18.362025316455696,10,44,2.3873417721518986,0,9,0.3367088607594937,549,100,42.9326579261025,2.0,9.172514449003835,5.0,61.22586520947177,33613,1678,5078,60719,37372,1546
2024Q4,PrefectHQ/fastmcp,https://github.com/PrefectHQ/fastmcp.git,27564,0,2024-11-30T01:47:40Z,2024-11-29T16:42:40-05:00,2025-05-28,c4d941f67174e0416ca4b8c0731dfec1eefcbc5a,180,0,47,47,1.0,9279,337,42.25695931477516,39,69,3.7329376854599405,2,7,21.382789317507417,12,51,17.543026706231455,10,39,3.8397626112759644,1,10,0.6409495548961425,461,24,44.0765639589169,2.5,9.957150174159636,5.0,39.622559652928416,18266,1071,3217,61844,29162,1304
2024Q4,verl-project/verl,https://github.com/verl-project/verl.git,23344,0,2024-10-31T06:11:15Z,2024-10-31T14:29:44+08:00,2025-04-29,e0d035cd4a6a5c29835516a58d78710a28e73b18,180,0,185,185,1.0,33715,1182,45.08036279265978,48,74,4.289340101522843,2.0,10,24.087986463620982,12.0,54,22.405245346869712,10.0,51,1.6827411167512691,0.0,7,0.29441624365482233,343,114,46.458437033349924,2.423076923076923,7.224639466951795,7.0,97.85131195335276,33563,4018,5477,60868,36841,1681
2024Q4,deepseek-ai/Janus,https://github.com/deepseek-ai/Janus.git,17763,0,2024-10-18T03:48:16Z,2024-10-18T11:58:52+08:00,2025-04-16,1daa72fa409002d40931bd7b36a9280362469ead,180,0,28,28,1.0,6639,216,51.11470588235294,50.5,81,3,2.0,5,21.212962962962962,12.0,47,19.578703703703702,11.0,45,1.6342592592592593,0.0,8,0.16666666666666666,8,6,51.438162544169614,95.25,108.36111111111111,129.5,347.5,2780,283,561,3624,7,19
2024Q4,WEIFENG2333/VideoCaptioner,https://github.com/WEIFENG2333/VideoCaptioner.git,15928,0,2024-10-31T03:06:23Z,2024-10-04T11:13:20+08:00,2025-04-02,df5928929c0370bb623f4c175d57c53517ff4449,180,0,74,74,1.0,18555,737,17.74641148325359,11,39,2.983717774762551,2,6,19.683853459972863,10,47,18.41248303934871,9,44,1.271370420624152,1,3,0.5549525101763908,306,7,21.712455516014234,2.1875,74.50526867455716,9.0,1804.326797385621,552124,2810,5977,561164,545113,981
2025Q1,FoundationAgents/OpenManus,https://github.com/FoundationAgents/OpenManus.git,58249,0,2025-03-06T14:08:14Z,2025-03-06T22:57:07+08:00,2025-09-02,3e604acb93e41495370d93af5ed44d7e9c6c8319,180,0,70,70,1.0,9180,322,38.11868131868132,36,59,3.919254658385093,2.0,9,20.599378881987576,11.0,47,18,8.0,47,2.599378881987578,1.0,9,0.782608695652174,225,50,43.075471698113205,2.2,15.475526219621473,8.0,126.85333333333334,28542,3339,5493,41547,29545,605
2025Q1,openai/openai-agents-python,https://github.com/openai/openai-agents-python.git,29271,0,2025-03-11T03:42:36Z,2025-03-11T09:42:28-07:00,2025-09-07,50a909a3737ee0f948e80894f8636c7519c423ec,180,0,101,101,1.0,18747,744,48.06262230919765,46,79,3.03494623655914,1.0,7,16.919354838709676,8.0,41,14.85483870967742,6.0,33,2.064516129032258,0.0,7,0.43413978494623656,355,99,48.826603325415675,2.6315789473684212,9.712456046744162,4.0,36.2169014084507,12857,421,2327,37581,8233,1052
2025Q1,oraios/serena,https://github.com/oraios/serena.git,29038,0,2025-03-23T22:35:24Z,2025-03-23T23:33:19+01:00,2025-09-19,53ee7f47c08f29ae336567bcfaf89f79e7d447a2,180,0,77,77,1.0,26313,1008,47.82553956834533,43.0,82,2.7867063492063493,1.0,6,17.061507936507937,7.0,41,14.603174603174603,5.0,37,2.4583333333333335,1.0,7,0.5446428571428571,878,57,51.58747884940778,2.547727272727273,23.792453633533924,8.0,71.40660592255125,62695,2955,12271,109014,69380,2029
2025Q1,ahujasid/blender-mcp,https://github.com/ahujasid/blender-mcp.git,27750,0,2025-03-07T09:58:58Z,2025-03-07T15:29:16+05:30,2025-09-03,a6ca7509d1bc47dfab546cc46bc966cbe79d54a0,180,0,4,4,1.0,2824,65,37.33576642335766,35.0,62,6.984615384615385,4,11,40.43076923076923,28,64,37.6,23,63,2.830769230769231,1,10,0.7230769230769231,45,10,36.7088948787062,3.0,16.30486003193739,7.0,75.33333333333333,3390,371,899,4893,3372,66
2025Q1,Fosowl/agenticSeek,https://github.com/Fosowl/agenticSeek.git,27183,0,2025-02-19T18:03:06Z,2025-02-19T19:03:06+01:00,2025-08-18,308ba0e595b717bcd64ea4c3e4eff073defbfddc,180,0,27,27,1.0,4951,254,42.47692307692308,35,72,3.3464566929133857,2.0,8,15.909448818897637,11.0,31,14,8.5,29,1.9094488188976377,1.0,7,0.594488188976378,351,15,45.430939226519335,1.5323886639676114,4.692952546770829,5.0,23.182336182336183,8137,181,755,11695,5262,884
2025Q1,huggingface/open-r1,https://github.com/huggingface/open-r1.git,26451,0,2025-01-24T15:44:11Z,2025-01-24T16:44:12+01:00,2025-07-23,0e06249d1caa3c1d27a93e590929531291c9c493,180,0,25,25,1.0,4342,114,43.63116883116883,41,74,4.359649122807017,3.0,9,28.885964912280702,19.0,70,24.666666666666668,13.0,61,4.219298245614035,1.0,12,0.5789473684210527,125,25,46.99866310160428,3.0,10.221869467761463,3.0,47.864,5983,748,1196,10729,5498,312
2025Q1,index-tts/index-tts,https://github.com/index-tts/index-tts.git,23838,0,2025-02-06T04:08:05Z,2025-02-06T12:08:05+08:00,2025-08-05,f017ab247c8e05d913a77753cf64d8846c86f65f,180,0,45,45,1.0,9666,376,38.769828926905134,34,71,3.2845744680851063,2.0,7,19.888297872340427,12.0,50,17.67287234042553,9.0,43,2.2154255319148937,0.0,10,0.26861702127659576,57,10,41.0144,2.5,9.338382748805294,17.0,153.91228070175438,8773,625,1641,11436,1230,145
2025Q1,camel-ai/owl,https://github.com/camel-ai/owl.git,20123,0,2025-03-03T15:42:51Z,2025-03-04T17:34:19+08:00,2025-08-31,0008faf5eb1486ef9c5e6371c8a123ee520d9d98,180,0,49,49,1.0,13944,287,32.910614525139664,26,69,4.902439024390244,3,11,40.80836236933798,27,88,36.707317073170735,21,77,4.101045296167247,1,9,0.7247386759581882,204,34,46.75021783328493,2.0,43.37088904224272,6.0,390.3382352941176,79629,10329,15970,113292,95683,972
2025Q1,Wan-Video/Wan2.1,https://github.com/Wan-Video/Wan2.1.git,16946,0,2025-02-25T11:49:33Z,2025-02-25T22:07:47+08:00,2025-08-24,7c81b2f27defa56c7e627a4b6717c8f2292eee58,180,0,36,36,1.0,10488,280,32.72232645403377,17,72,4.432142857142857,2.0,10,30.682142857142857,18.0,75,27.97142857142857,17.0,69,2.710714285714286,0.0,11,0.24285714285714285,14,12,26.654761904761905,1.0,7.3780187725047535,2.5,203.21428571428572,2845,84,313,3242,532,61
2025Q1,mindverse/Second-Me,https://github.com/mindverse/Second-Me.git,15680,0,2025-03-16T04:06:05Z,2025-03-20T00:37:54+08:00,2025-09-16,179c52ec18422102ad12b078c171feb294a512ba,180,0,198,198,1.0,42600,1376,36.74258373205742,32,68,3.9309593023255816,2.0,9,23.355377906976745,16.0,55,20.396802325581394,13.0,49,2.958575581395349,0.0,10,0.45930232558139533,75,23,39.861691542288554,3.5555555555555554,23.049709684744833,22.0,107.74666666666667,8081,1005,1494,10780,6206,214
2025Q2,sansan0/TrendRadar,https://github.com/sansan0/TrendRadar.git,62131,0,2025-04-28T11:42:16Z,2025-04-28T19:44:28+08:00,2025-10-25,b27f402f71a58b1446233dfc81cdf765142f1f24,180,0,12,12,1.0,7337,137,14.048632218844984,11,26,7.956204379562044,4,19,49.32846715328467,25,100,43.64963503649635,16,90,5.678832116788321,1,16,0.9051094890510949,37,1,14.411663807890223,4.465408805031447,12.653616921845234,84.0,236.35135135135135,8745,583,1392,14311,4432,57
2025Q2,VectifyAI/PageIndex,https://github.com/VectifyAI/PageIndex.git,35584,0,2025-04-01T10:53:54Z,2025-04-01T18:54:08+08:00,2025-09-28,644d4bbda6a3c47df804cf77f14320a3326d5f2c,180,0,5,5,1.0,2330,107,42.074380165289256,38,63,4.5327102803738315,4,9,19.514018691588785,15,38,19.35514018691589,14,38,0.1588785046728972,0,0,0.056074766355140186,35,4,41.5703125,2.1333333333333333,20.949315304876528,10.0,64.97142857142858,2274,128,542,2944,2211,55
2025Q2,hsliuping/TradingAgents-CN,https://github.com/hsliuping/TradingAgents-CN.git,31657,0,2025-06-26T07:45:09Z,2024-12-28T11:32:06+08:00,2025-06-26,45d0b060efdcfd3d885904ea40379b6c789f86ad,180,0,39,39,1.0,5330,163,33.94620253164557,30.0,61,2.803680981595092,1,5,31.515337423312882,21,59,29.65644171779141,17,56,1.8588957055214723,1,8,0.6012269938650306,30,10,26.834821428571427,4.75,17.711580984197187,14.5,204.96666666666667,6149,448,1211,16130,1369,163
2025Q2,resemble-ai/chatterbox,https://github.com/resemble-ai/chatterbox.git,26320,0,2025-04-23T08:16:38Z,2025-05-28T15:57:27+00:00,2025-11-24,bf169fe5f518760cb0b6c6a6eba3f885e10fa86f,180,0,55,55,1.0,8851,326,41.355117139334155,39,69,2.723926380368098,2.0,6,20.334355828220858,13.0,46,17.512269938650306,11.0,39,2.8220858895705523,0.0,13,0.37116564417177916,12,10,39.5,3.1,6.475592185592187,22.0,91.58333333333333,1099,60,195,1354,306,39
2025Q2,SuperClaude-Org/SuperClaude_Framework,https://github.com/SuperClaude-Org/SuperClaude_Framework.git,23873,0,2025-06-22T12:03:53Z,2025-07-14T14:28:11+02:00,2026-01-10,3294a0ad941f299e8c997bbe88a718694e173a8f,180,0,37,37,1.0,3934,111,34.3968253968254,31.0,55,4.018018018018018,3,9,27.53153153153153,22,59,21.44144144144144,14,54,6.09009009009009,6,12,0.9099099099099099,118,17,35.924108211635144,3.416666666666667,37.383608187468475,9.5,378.35593220338984,44646,4177,11785,73173,75485,565
2025Q2,HKUDS/RAG-Anything,https://github.com/HKUDS/RAG-Anything.git,23261,0,2025-06-06T06:47:29Z,2025-06-06T14:47:29+08:00,2025-12-03,89a5521218b09412b65b819bb9be59d9eddf7f0c,180,0,13,13,1.0,8713,164,37.75,35.0,60,5.695121951219512,4.0,12,47.329268292682926,37.0,102,40.573170731707314,30.0,85,6.7560975609756095,7.0,14,0.926829268292683,104,15,37.48180815876516,3.4642857142857144,18.17781275150834,14.0,98.17307692307692,10210,907,1707,18139,6705,211
2025Q2,google/adk-python,https://github.com/google/adk-python.git,21454,0,2025-04-01T20:44:40Z,2025-04-02T20:18:19+00:00,2025-09-29,609a2358eb89fc6486c1cef35fa39b4b611dbb68,180,0,432,432,1.0,58054,1452,43.99444659692626,48,70,3.8133608815426996,2.0,8,25.577823691460054,16.0,56,21.83953168044077,12.0,48,3.7382920110192837,1.0,11,0.6253443526170799,1029,134,44.51662095447065,3.267857142857143,17.679022043948663,6.0,56.3955296404276,58031,9115,10464,214391,57139,3622
2025Q2,openai/gpt-oss,https://github.com/openai/gpt-oss.git,20379,0,2025-06-23T16:43:33Z,2025-08-05T08:19:49-07:00,2026-02-01,599476783c6f88508dab8577808b5ead5cbee8d2,180,0,44,44,1.0,6697,174,38.4878892733564,26,77,4.413793103448276,2.0,8,35.867816091954026,13.0,56,35.49425287356322,12.0,56,0.3735632183908046,0.0,1,0.14367816091954022,37,24,53.06666666666667,2.0,7.86716941991569,1.0,27.972972972972972,1035,15,123,2157,726,62
