repo,sha,unix_ts,author,n_files,n_hunks,added_lines,deleted_lines,hunk_added_sum,added_code_lines,added_code_chars,added_comment_lines,added_comment_chars,added_blank_lines
sqlalchemy,30e2aaf2d2fac3c7e742b0cf880ebcf53663b343,1685471252,Mike Bayer,1,0,73,81,0,0,0,0,0,0
sqlalchemy,058c230cea83811c3bebdd8259988c5c501f4f7e,1685475621,Federico Caselli,289,388,21,1280,15,15,710,0,0,0
sqlalchemy,a349447b7db45a3d5f08bc79eca225cec42b75d1,1685478194,Federico Caselli,1,1,0,6,0,0,0,0,0,0
sqlalchemy,8f720e1529af2b4810b0ae5379e13b343155eded,1685788800,Federico Caselli,2,1,42,0,10,8,271,1,15,1
sqlalchemy,8e297afa8ddd66d5d7317a1b965a8919adb8f1aa,1685472882,Mike Bayer,2,1,49,1,1,1,64,0,0,0
sqlalchemy,59521abcc0676e936b31a523bd968fc157fef0c2,1684785287,Federico Caselli,8,7,54,22,26,17,653,4,226,5
sqlalchemy,693b8744ee45ebb65bfcbb9156935ffb2a3ee9ad,1686020517,Mike Bayer,1,0,3,0,0,0,0,0,0,0
sqlalchemy,f6dc8b872d6f8b1eaa114c7128125bc4edf646d3,1685099814,pavelserchenia,7,30,307,25,119,103,4338,8,397,8
sqlalchemy,f16402b9b878c0b2bd54b1c25621f150e12033c5,1685565360,Federico Caselli,3,3,95,2,6,6,253,0,0,0
sqlalchemy,5342d36a9a3a4f214b21c34f55740c389eb6e5df,1686238901,Mike Bayer,3,5,35,6,11,11,530,0,0,0
sqlalchemy,675bf57006b29166fa31cba6889e18e793fbc144,1686260078,Martin Caslavsky,4,4,57,4,4,4,132,0,0,0
sqlalchemy,2f62fb12ea44d552bf95903c7d82f6952cdbf026,1686260401,Mike Bayer,2,1,84,1,12,11,519,0,0,1
sqlalchemy,dcd938c68eb0bbb33876ab57cf67ba2ef9f9947f,1685869163,Jack Wotherspoon,7,18,133,22,53,44,2131,4,167,5
sqlalchemy,ffab94fc5f31c7a4a83d6e22a6be6ff43db0cabf,1686426165,Mike Bayer,1,0,2,2,0,0,0,0,0,0
sqlalchemy,1527d63085d13fd614ef8890206dfceb2d22cc12,1686427449,Mike Bayer,1,1,1,1,1,1,22,0,0,0
sqlalchemy,15dcc2342a7e6b9e4d7d2d67a8963005aa15ad93,1686478046,Janek Nouvertné,2,24,41,24,41,41,1798,0,0,0
sqlalchemy,f20f45fae24a4818dc8be5d31a46695b9d16c897,1686492022,Matthew Martin,2,1,73,1,4,4,169,0,0,0
sqlalchemy,bd290c4329b80c85475c6a76eec2fd6574f9781f,1686600499,Federico Caselli,1,1,4,0,4,3,179,0,0,1
sqlalchemy,017a43cb01b5bf93cd262e930627fb07410ef387,1686603315,Federico Caselli,2,5,55,3,22,19,1100,2,104,1
sqlalchemy,ef327adcde54ffe19a40c7bf712b35184a696923,1686754303,Mike Bayer,2,1,105,0,9,8,368,0,0,1
sqlalchemy,108f5ec3feed145d371cbd1c54d55d6601bbd0f7,1686835118,Mike Bayer,6,6,168,4,14,11,498,2,99,1
sqlalchemy,1c3dbf39ec2d72ea70c0f74fa2e6dc537e76700b,1686995988,Alc-Alc,1,3,4,4,4,3,193,1,63,0
sqlalchemy,a06d1526216f651f415e9aff56f8d7a725501dc8,1686868497,Mike Bayer,3,4,125,22,7,3,103,4,202,0
sqlalchemy,26dea369c7c985db4db8c504fdeb0bf00c1edeac,1687206738,Tony Locke,3,3,89,10,77,64,2330,0,0,13
sqlalchemy,ebd7f691172252e3666d336925dfff2626712cfe,1687283526,Federico Caselli,1,1,1,1,1,1,73,0,0,0
sqlalchemy,66cec8cd401a605dfbd8bb64fa7c8997ca072294,1687287079,Shadab Zafar,1,1,3,1,3,3,93,0,0,0
sqlalchemy,f79d09221b1ec6cd6bc8d83d6e947db5f75c6d1c,1687289078,Mike Bayer,3,6,38,3,17,14,554,0,0,3
sqlalchemy,70e0f4c0fae1f7410a55c19e1282d4b4a179adc9,1687190075,Mike Bayer,3,21,104,74,104,92,4231,6,264,6
sqlalchemy,b880dca14a13c7cf861aa5531738ee303c3eded7,1687270274,Mike Bayer,3,5,32,2,24,20,669,0,0,4
sqlalchemy,cb39c0109ef5167de3a7a682cc553480172dac82,1687373961,Mike Bayer,1,0,8,1,0,0,0,0,0,0
sqlalchemy,8d19d2e116e168d10b3f2fe546e6dc21861af9ff,1687462207,Seonbeom Kim,1,1,1,1,1,1,32,0,0,0
sqlalchemy,a31ef71bb8d3dcf088f705c14e3f85ea5892b903,1687471867,Mike Bayer,2,3,227,5,7,4,200,3,92,0
sqlalchemy,4baaf5a813c2d9ab58787c57aac10ac52e55b9c1,1687531512,Mike Bayer,1,1,9,0,9,8,553,0,0,1
sqlalchemy,7690fd97248a3052eac2b2ddddfd095506402f7c,1687531677,Mike Bayer,1,0,2,2,0,0,0,0,0,0
sqlalchemy,1e7dcdd6bda3fa49848f5d7f0b82b3145c541b5b,1687532447,Mike Bayer,1,1,1,1,1,1,22,0,0,0
sqlalchemy,bf5cb5268c0d12f44c1537abfef1a1244b2982bb,1687571861,Mike Bayer,2,8,104,2,24,21,1016,0,0,3
sqlalchemy,12e15ca0c74da1f69a868b1db971d7cad7128c64,1687644342,Gord Thompson,2,2,47,2,5,5,264,0,0,0
sqlalchemy,51b65467e1c4150c4b594ac490eafd6d721d7459,1687875456,Mike Bayer,2,6,168,2,28,24,1284,0,0,4
sqlalchemy,c3acf8a5d23881ed4795fb5ca1c28fae0adc6414,1687543134,Federico Caselli,103,1,6560,5911,1,0,0,1,63,0
sqlalchemy,6d5cdd1f59415ea8f08efe0f40126b8c384d1125,1687980028,Ilia Dmitriev,4,9,417,117,117,97,3975,0,0,20
sqlalchemy,e3bb7a6997ba42d9eed4e337837b6cdf803b6882,1688068466,Federico Caselli,1,0,2,1,0,0,0,0,0,0
sqlalchemy,bf06505c2362607a9ba74f155d2fada4ccd727b4,1687991130,Federico Caselli,3,15,287,43,112,94,3205,7,369,11
sqlalchemy,044f367dcb8eb2eacd8e380231baa66e8e560f10,1688076055,krzysdz,2,2,9,0,2,2,42,0,0,0
sqlalchemy,79998e531120c2a14bb69f48101ddcc61bc1a3ab,1687960359,Mehdi Gmira,8,44,182,42,129,111,4412,9,279,9
sqlalchemy,2d8ff4f9171bcef9fa70dfa27f2c0cab708fd75e,1688134495,Mike Bayer,12,34,173,131,76,72,3372,0,0,4
sqlalchemy,a48ebfe72558ca4cf16ff1ce06e4efd83de48685,1687464563,Federico Caselli,1,0,32,35,0,0,0,0,0,0
sqlalchemy,784874d74b94bfe977212b6bfcabacaf12942ebe,1688400241,Mike Bayer,5,16,59,9,52,48,1861,0,0,4
sqlalchemy,c53805b99dcfdddb5d08ebc219845fbe9925182c,1688494411,Mike Bayer,4,7,68,7,5,5,183,0,0,0
sqlalchemy,340cc5572dbaedcbcc3434a73a38f4c20758fba7,1688564854,Mike Bayer,1,0,17,0,0,0,0,0,0,0
sqlalchemy,86078b8948e83e442c1bd4a7a501767ec775ec54,1688064892,Alex Rothberg,2,3,3,3,3,3,122,0,0,0
sqlalchemy,d9acd6223299c118464d30abfa483e26a536239d,1688577800,Mike Bayer,2,3,3,3,3,3,119,0,0,0
sqlalchemy,5d709b53685d049b8c8d7a57e5319d5babcf807a,1688405315,Mike Bayer,6,8,193,1,65,51,1890,2,12,12
sqlalchemy,e3b9d4c19ec0a77556c630660eb3809dc3cc775d,1688582878,Mike Bayer,1,0,2,2,0,0,0,0,0,0
sqlalchemy,ffd6d56db761bb396e2c9b1773ce2a973ed8415e,1688583642,Mike Bayer,1,1,1,1,1,1,22,0,0,0
sqlalchemy,a2c06a2a0acf769060f11bb34c1b55cecae5f5fe,1688652374,Mike Bayer,2,1,113,5,12,8,375,4,185,0
sqlalchemy,400aa8a676ba1a0a1536ae52a20caa93726525dd,1688680885,Mike Bayer,2,2,54,36,8,8,321,0,0,0
sqlalchemy,fb060d99c6046ccde5946207233128415cb6ee8d,1688763026,Mike Bayer,3,16,104,41,41,35,1753,0,0,6
sqlalchemy,67684d98f53acb51ca98054bedeaf67415769ddd,1688400721,Mike Bayer,2,3,3,3,3,3,122,0,0,0
sqlalchemy,a4e6e13d87c01c6f1c8e8f64b608d538eff7d56f,1688996505,Mike Bayer,1,1,6,0,6,6,234,0,0,0
sqlalchemy,28a66ac2fcee27a938c791fbb62d0220164e42df,1689089115,Mike Bayer,1,1,0,6,0,0,0,0,0,0
sqlalchemy,d60bb4b4a8006f88fd24a4efe1b865f58ac07ed1,1689083902,Mike Bayer,8,18,152,12,98,83,3081,2,76,13
sqlalchemy,41637a3600a8d5de9bc3d1a10b2131d46513aa6b,1688206044,Federico Caselli,1,1,5,0,5,3,147,0,0,2
sqlalchemy,4b82f9e0a09f04acbd6983524085955a1a15ea40,1687543769,Federico Caselli,11,20,207,34,89,58,1946,9,433,22
sqlalchemy,d7ee73ff81ed69df43756240670bd98f3b1c3302,1689168730,Mike Bayer,6,9,100,8,16,14,464,0,0,2
sqlalchemy,e4fa4fb898a0f2e6cbc5eee1104e770f2bae6687,1689184239,Mike Bayer,1,0,3,1,0,0,0,0,0,0
sqlalchemy,a35afb5ce7da55982571767af8b306fb51efba88,1689184563,semen603089,2,1,13,0,6,6,234,0,0,0
sqlalchemy,024931fb1b931b5b71a6fb6726b6dd173a780f79,1689350904,Mike Bayer,2,2,59,6,6,6,340,0,0,0
sqlalchemy,ed1e2f4b3406499132a180f8d2c23b0fc935a117,1689195504,Federico Caselli,3,11,62,10,48,41,1712,0,0,7
sqlalchemy,9e89d2cbbf7ccef05579472b94c90124a1ecf9e3,1689425740,Mike Bayer,1,0,2,2,0,0,0,0,0,0
sqlalchemy,eab7782f27825c2c6facfa1e3414e2b6eba324ae,1689426425,Mike Bayer,1,1,1,1,1,1,22,0,0,0
sqlalchemy,9fc027b182483ce465c476757b2fd469bb54ae46,1689870995,Mike Bayer,4,10,58,8,29,26,1049,0,0,3
sqlalchemy,3ac488ce702ea97369f8a3ca8b6ae6ade2550ec3,1689872782,Mike Bayer,4,5,100,6,37,34,1200,1,56,2
sqlalchemy,9f9ad6c0c9d71330c16dc9bcc74a84eba024e00d,1690298763,Mike Bayer,3,3,116,4,10,9,400,0,0,1
sqlalchemy,a23cdcc12c8302a1a2deebb64876aaada8c996f6,1690387848,Mike Bayer,3,1,74,6,15,15,579,0,0,0
sqlalchemy,a8b37e8802a754c39999024d00f5acf6ba5bffa6,1690816640,Mike Bayer,2,3,35,0,8,8,357,0,0,0
sqlalchemy,a1e8a26f33bf86061b3a5df9f2f0af1d54878ce5,1690600160,semen603089,5,4,68,0,44,28,1249,0,0,16
sqlalchemy,244a94957b50e4a6dcdb1ffbcf4ce1a76a18f0b2,1690840027,Mike Bayer,4,2,36,5,2,2,81,0,0,0
sqlalchemy,b62f791bd4306b636c01707b9c715aa14e6e0903,1690997643,Mike Bayer,2,6,24,3,17,15,464,2,101,0
sqlalchemy,ab413c3c7b655d408d925dfba47f54c207b9668b,1691034017,Mike Bayer,5,0,32,32,0,0,0,0,0,0
sqlalchemy,022d148a7d969ee7a645e368d905862087bd0fd3,1691108079,Mike Bayer,5,10,42,9,10,10,679,0,0,0
sqlalchemy,27e80ff061ee82ca23437331ec4fbea51a1403cf,1689704327,Federico Caselli,2,1,3,2,1,1,71,0,0,0
sqlalchemy,fa081f36d2a3e859b2f71ed4c8dfa31ce17fecfd,1691419631,Mike Bayer,7,5,252,10,28,24,992,0,0,4
sqlalchemy,4cd3656a6522d5be2a61a5201a541c001bf10374,1691440632,Federico Caselli,2,5,66,3,33,26,869,0,0,7
sqlalchemy,0661cd99c4e06115d3dd8318a6bda5e2b41d11ae,1691419839,Mehdi Gmira,10,24,184,26,130,117,3821,0,0,13
sqlalchemy,8c775f2a3e1078f5b6d5815521c9a9e2440c1fe2,1691523689,Federico Caselli,1,1,12,0,12,7,375,1,41,4
sqlalchemy,403902a42e7eac17436c3788b292d70cb7ac59f5,1691692454,Mike Bayer,1,2,2,1,2,2,104,0,0,0
sqlalchemy,ccefbc643ee0e74f69977b34b91a9a93c7f77f09,1691590655,Mike Bayer,3,3,20,7,3,2,69,0,0,1
sqlalchemy,3db54a4825524755566c6bd3f69b79568203ae99,1691229773,Federico Caselli,2,7,16,19,16,12,580,1,52,3
sqlalchemy,f09036680c723b16f250f95267800cddaf1a9a42,1691706405,Mike Bayer,4,4,218,2,15,10,390,3,120,2
sqlalchemy,fc33a6b159f88a7374db1b60762055568f1c48d1,1692037212,Mike Bayer,4,4,4,4,4,4,125,0,0,0
sqlalchemy,b3785075240ec47139ad39e6ec40d65755bae09c,1691939763,Mike Bayer,6,6,164,7,14,11,581,0,0,3
