vintage_quarter,n_packages,state_mean_func_len__mean,state_mean_func_len__median,state_mean_func_len__p25,state_mean_func_len__p75,state_mean_body_len__mean,state_mean_body_len__median,state_mean_body_len__p25,state_mean_body_len__p75,state_mean_complexity__mean,state_mean_complexity__median,state_mean_complexity__p25,state_mean_complexity__p75,state_median_complexity__mean,state_median_complexity__median,state_median_complexity__p25,state_median_complexity__p75,state_mean_comment_len__mean,state_mean_comment_len__median,state_mean_comment_len__p25,state_mean_comment_len__p75,state_parse_rate__mean,state_parse_rate__median,state_parse_rate__p25,state_parse_rate__p75,state_mean_docstring_len__mean,state_mean_docstring_len__median,state_mean_docstring_len__p25,state_mean_docstring_len__p75,state_frac_functions_with_docstring__mean,state_frac_functions_with_docstring__median,state_frac_functions_with_docstring__p25,state_frac_functions_with_docstring__p75,flow_mean_added_comment_len__mean,flow_mean_added_comment_len__median,flow_mean_added_comment_len__p25,flow_mean_added_comment_len__p75,flow_median_hunk_added__mean,flow_median_hunk_added__median,flow_median_hunk_added__p25,flow_median_hunk_added__p75,flow_median_added_code_lines_per_commit__mean,flow_median_added_code_lines_per_commit__median,flow_median_added_code_lines_per_commit__p25,flow_median_added_code_lines_per_commit__p75,flow_n_commits__mean,flow_n_commits__median,flow_n_commits__p25,flow_n_commits__p75,flow_n_contributors__mean,flow_n_contributors__median,flow_n_contributors__p25,flow_n_contributors__p75
2022Q3,10,17.18839673075953,18.47205606810359,10.68421052631579,21.333333333333332,16.24643574471188,17.346432997775338,10.394444444444444,21.333333333333332,3.734335804137996,3.907291693104236,2.763157894736842,4.243055555555555,2.2,2.0,2.0,2.0,39.57517275177658,41.00489804778767,29.666666666666668,47.75029171528588,1.0,1.0,1.0,1.0,0.9419609860476468,0.9853786906290115,0.0277777777777777,1.7488345650938033,0.18747865958667154,0.1893274853801169,0.0111111111111111,0.2440022740193291,40.604906063140376,42.06665753025834,34.06748466257669,46.633783783783784,2.345676510989011,2.242857142857143,2.0,2.6666666666666665,10.95,8.5,4.0,11.0,364.5,66.0,25,209,46.0,7.0,3,32
2022Q4,10,19.903560516110907,18.16808416915153,17.162393162393162,24.241935483870968,17.58743661820448,17.700330635609948,13.104615384615384,22.774193548387096,3.98434831927838,4.177981053604983,3.36,4.772151898734177,2.1,2.0,2.0,2.0,39.719815681617774,41.76619071902091,35.775,44.74074074074074,0.99888,1.0,1.0,1.0,2.3161238979064254,1.6455979372056255,0.7075940383250532,3.72,0.39035529652764744,0.24157887757404164,0.1451612903225806,0.6835443037974683,41.99255554364945,43.24276004728132,40.00038529282254,47.192893401015226,2.3658333333333332,2.275,1.7083333333333337,2.9,7.7,6.0,4.0,11.0,558.7,383.5,248,969,60.4,44.5,30,103
2023Q1,10,19.841379823044797,18.9387128789299,17.564304461942257,23.37058823529412,18.786846308746913,18.326976941653893,16.72703412073491,22.253846153846155,3.5151805207993227,3.3769455983184025,3.082051282051282,3.8384615384615386,2.15,2.0,2.0,2.0,43.12712146824387,44.48288466107425,35.26781170483461,49.87931034482759,1.0,1.0,1.0,1.0,1.054533514297884,0.8981223500908541,0.2254237288135593,1.5478260869565217,0.1972462901876407,0.21375394113471663,0.1203389830508474,0.2615384615384615,49.303361735027735,47.65293724283401,42.367637540453075,53.96923076923077,2.392678571428571,2.5202380952380956,2.0,3.0,8.45,7.0,6.0,10.0,262.4,168.5,68,464,42.4,32.0,15,74
2023Q2,10,17.572478179413856,17.207424593967517,14.582474226804123,20.757322175732217,15.426929837549725,15.008333333333333,13.08762886597938,18.0823927765237,3.081926967178172,2.7658959537572256,2.429718875502008,2.953596287703016,2.1,2.0,2.0,2.0,41.19889058851461,39.33050847457627,37.63503649635037,48.111111111111114,1.0,1.0,1.0,1.0,2.1455483418641292,1.5557560137457047,0.4345372460496614,2.9195402298850577,0.35256827909798577,0.3424698795180723,0.1557562076749435,0.4896907216494845,45.504791444967736,46.38825980614186,38.34782608695652,52.00934579439252,2.114044289044289,2.0,1.6,2.519230769230769,9.4,5.0,3.0,7.0,506.9,331.5,56,434,27.0,21.0,12,43
2023Q3,10,19.63536752079974,17.947235470050927,13.284075573549256,26.58823529411765,18.625519515090737,16.39725298412955,11.958164642375168,26.09090909090909,3.617864129892955,3.146323944384588,2.47450110864745,4.5588235294117645,2.1,2.0,1.0,3.0,40.21214482681177,43.232841399199046,37.31578947368421,46.5,0.9990384615384615,1.0,1.0,1.0,1.0098480057090014,0.8749123264062844,0.5454545454545454,1.4022842639593909,0.1641133709502554,0.1553822036428784,0.1285140562248996,0.2085020242914979,38.9529989435748,40.87403552844069,35.57032258064516,43.41933478396021,2.6320240229204015,2.1509057971014496,2.0,3.239130434782609,14.95,7.0,4.0,28.0,576.8,134.0,19,638,14.3,5.0,2,16
2023Q4,10,21.786014673281766,17.657427536231886,16.955414012738853,28.717668488160292,21.114370180183425,17.589634146341464,16.394904458598727,28.53734061930783,4.100162810360179,3.3176784249384745,2.925925925925926,5.426229508196721,2.2,2.0,2.0,2.0,35.652151038616225,36.00230414746544,25.7392,41.442727272727275,0.9962962962962962,1.0,1.0,1.0,0.6716444930983415,0.5302547770700636,0.0647181628392484,1.1132075471698113,0.11874121767937995,0.08993353641650509,0.0146137787056367,0.1699346405228758,40.096147994541,40.18866206030151,35.0357698289269,43.545602605863195,2.4362445887445885,2.45,2.25,2.9714285714285715,19.95,7.5,6.0,21.0,166.4,149.0,35,227,11.6,10.5,4,13
2024Q1,10,22.659226387468998,22.364127336981305,19.40281690140845,27.03921568627451,20.264641797378466,19.6799607610265,17.708450704225353,22.580645161290324,3.5101153304293327,3.2025747262503703,3.0135135135135136,3.6496350364963503,2.1,2.0,2.0,2.0,44.12019157777377,44.168871100946575,38.13157894736842,52.51204404679972,1.0,1.0,1.0,1.0,2.3945845900905294,2.1678550793752693,0.5456821026282853,3.815904139433551,0.3424437952324094,0.3596144498757325,0.127906976744186,0.4596949891067538,47.04718207292522,44.03717026850161,41.88391866913124,50.03340459647247,59.43766718800562,2.229280821917808,2.0,3.0,191.2,5.0,3.0,10.0,321.6,258.5,110,600,19.9,18.0,9,32
2024Q2,10,17.821974554457135,17.196324829112122,13.067796610169491,22.01328903654485,16.33459868123795,15.183488152186005,11.725225225225223,21.53030303030303,3.294902357767038,3.192346424974824,2.731981981981982,3.775862068965518,1.8,2.0,2.0,2.0,45.684380740579364,45.791921105051756,41.10261194029851,48.2952380952381,1.0,1.0,1.0,1.0,1.4873758732191855,1.4655549405872264,0.625,2.2808988764044944,0.34139069629382046,0.34279540114132256,0.2522522522522522,0.4848484848484848,47.38370644643093,45.86231884057971,43.49028400597907,51.405797101449274,2.435748710258514,2.383116883116883,2.0,2.8181818181818183,10.444444444444445,6.0,4.5,15.0,193.4,139.5,25,284,14.3,11.0,3,20
2024Q3,10,22.750374155160657,23.30825782092772,20.0126582278481,24.385474860335197,21.353634487219182,22.03425990003845,18.917721518987346,24.050279329608937,4.01405141704219,4.130807541232812,3.577777777777778,4.533639143730887,2.3,2.0,2.0,3.0,39.935716468611,41.12935900582316,38.92933947772657,44.79113924050633,1.0,1.0,1.0,1.0,1.396739667941479,1.4274499089253188,0.8832565284178188,1.961937716262976,0.28117361899791693,0.25134361077717277,0.1475409836065573,0.3960244648318042,42.037032123408125,40.532233883058474,38.62777777777778,43.55156950672646,2.058961889074118,2.0,1.6,2.8029970760233915,8.75,6.5,3.0,11.0,234.8,152.0,26,428,16.0,12.5,5,23
2024Q4,10,25.048128275898378,22.695373438594558,20.749367088607595,29.25955204216074,22.640649026898508,20.991974525286707,18.362025316455696,25.91304347826087,4.0427738101507495,3.8723976964849114,3.0,4.2387267904509285,2.3,2.0,2.0,2.0,41.76008160765558,43.66866105371747,38.75016436554898,46.532786885245905,1.0,1.0,1.0,1.0,2.4074792489998686,2.099711154532325,1.6342592592592593,3.346508563899868,0.5092688858243939,0.5559997450210813,0.3367088607594937,0.5915119363395226,42.55852618498855,43.5046109425097,37.57781168265039,46.45843703334992,11.529133573066499,2.3052884615384617,2.0,2.5357142857142856,19.3,6.5,5.0,9.0,482.2,324.5,233,549,53.9,23.5,7,114
2025Q1,10,25.454060562495076,21.97737839448216,17.061507936507937,30.682142857142857,22.647310029012495,19.198401162790695,14.85483870967742,27.97142857142857,4.098174409643016,3.9251069803553373,3.2845744680851063,4.432142857142857,2.2,2.0,2.0,3.0,39.859605516580984,38.44425512279322,36.74258373205742,43.63116883116883,1.0,1.0,1.0,1.0,2.8067505334825844,2.6550465838509316,2.2154255319148937,2.958575581395349,0.5353418983888943,0.5617951127819549,0.4341397849462365,0.7230769230769231,42.69091223601019,44.253205462316274,39.861691542288554,46.99866310160428,2.3967250439618866,2.5238636363636364,2.0,3.0,8.25,6.5,4.0,8.0,232.9,164.5,57,351,33.5,24.0,12,50
2025Q2,10,33.03515598805063,31.934139299891733,25.577823691460058,41.0,29.666894243053612,28.40175027066041,21.44144144144144,40.0,4.945681597612757,4.215905560733146,3.5,5.695121951219512,3.4,2.5,2.0,4.0,37.723360084910375,38.20899840011906,34.3968253968254,42.074380165289256,1.0,1.0,1.0,1.0,3.36826174499702,3.280188950294918,1.0,5.678832116788321,0.6054044467535199,0.6132856732410552,0.3711656441717791,0.90990990990991,39.47126282340234,40.53515625,35.924108211635144,48.1566265060241,11.499755166217431,3.342261904761905,2.4,4.465408805031447,17.0,9.75,6.0,14.5,144.6,36.0,30,104,23.2,11.0,5,17
2025Q3,10,31.51003239664446,29.316597864768685,20.30143540669857,34.09514925373134,27.98161721969899,24.364155981727098,19.674937965260547,30.949626865671643,4.936273006310624,4.684087686567164,4.182044887780549,5.79646017699115,2.8,3.0,2.0,3.0,35.63749557055429,33.99744974000596,31.50985818056036,41.99707602339181,0.9996875,1.0,1.0,1.0,3.5284151769454715,3.180412439581452,0.4893617021276595,5.008849557522124,0.4815155171877093,0.4069372024484244,0.0942307692307692,0.8672566371681416,39.26401305869043,38.79859794765363,35.76267748478702,42.00474383301708,6.302483286154394,4.238095238095238,2.6559139784946235,6.916666666666666,43.75,15.5,13.0,18.0,76.5,66.5,30,94,11.5,11.0,5,15
2025Q4,10,29.447858075605545,29.1670465337132,22.93548387096774,34.138440860215056,25.717479751894665,24.98797653958944,20.246511627906976,30.333333333333332,4.7227493033707155,4.52826870725807,3.604651162790698,5.866666666666666,2.9,3.0,2.0,4.0,41.77819090473206,41.938497388843814,34.190469250947245,48.25643760475393,1.0,1.0,1.0,1.0,3.7303783237108803,3.675580892349524,1.468494271685761,6.1069767441860465,0.6985329678004173,0.8368125701459035,0.4104803493449782,0.8933691756272402,41.33211610391999,40.02257174590663,36.049180327868854,48.183311716385646,69.3434436805025,5.665584415584416,4.444444444444445,18.75,19.95,20.75,1.0,32.0,207.8,113.5,42,384,25.3,14.0,6,48
2026Q1,10,22.439562009643904,24.919458171549593,19.605020920502092,25.927007299270073,20.724747010283426,22.925211725209408,18.304165874072662,23.661243822075782,5.3463588453062805,4.850310098726537,4.3424957199923915,6.102087576374745,2.95,3.0,2.5,3.0,49.45944223856348,48.528469424760175,44.10087719298246,54.8638795045045,0.996336932434344,1.0,1.0,1.0,1.7148149993604833,1.695045172046814,0.8211994421199442,2.044334975369458,0.4895508431952482,0.43928050350478287,0.3627992633517495,0.6167883211678832,50.530581149914916,51.37304504295267,47.64935064935065,55.61101163831692,29.068878768010585,5.075187969924812,4.2186147186147185,6.792857142857143,22.55,23.5,3.0,28.0,796.6,520.0,186,1142,110.3,62.5,28,167
2026Q2,10,28.327318885529913,27.9267920585162,23.697674418604652,34.38,25.429757062079474,24.336277777610803,21.53572343149808,32.18,6.300100070255233,6.135868248298079,4.980978260869565,7.386666666666667,3.7,3.5,3.0,4.0,58.09791849533368,59.82060461282218,56.57558945908461,60.62214411247803,1.0,1.0,1.0,1.0,2.8975618234504363,2.7422449850618866,1.920811336482356,4.004179728317659,0.542234841205952,0.556856240120762,0.48,0.5878416062465143,60.53642134868592,61.851486254768695,59.1361666820319,64.4033264033264,5.918702511659033,5.670289855072464,4.8,6.954545454545454,15.5,15.25,9.0,22.0,633.5,600.5,96,1141,100.2,55.0,31,154
2026Q3,7,22.09571193994967,20.92982456140351,20.011859582542694,27.515323496027243,20.104645781708165,19.614035087719294,18.82997557997558,23.86031436681778,4.975023808475926,4.912280701754386,3.863013698630137,5.594594594594595,2.7857142857142856,3.0,2.0,3.5,62.809706380478424,64.18354635532195,58.51152073732719,65.14285714285714,1.0,1.0,1.0,1.0,1.9910661582415068,1.3157894736842106,0.966799091940976,2.365296803652968,0.37967612283301266,0.347616345062429,0.2456140350877192,0.502283105022831,67.39680852916675,66.0,64.44121283928328,72.16634908536585,7.597258317860829,6.380952380952381,5.666666666666667,9.906926406926406,31.571428571428573,38.0,22.0,43.0,540.1428571428571,29.0,15,202,29.285714285714285,6.0,2,20
