repo,quarter,pooled_n_commits,pooled_n_contributors,pooled_mean_added_comment_len,pooled_median_hunk_added,pooled_mean_hunk_added,pooled_median_added_code_lines_per_commit,pooled_mean_added_code_lines_per_commit,pooled_total_added_code_lines,pooled_total_added_comment_lines,pooled_total_added_blank_lines,pooled_total_raw_added_lines,pooled_total_raw_deleted_lines,pooled_total_raw_n_files,excltop_n_commits,excltop_n_contributors,excltop_mean_added_comment_len,excltop_median_hunk_added,excltop_mean_hunk_added,excltop_median_added_code_lines_per_commit,excltop_mean_added_code_lines_per_commit,excltop_total_added_code_lines,excltop_total_added_comment_lines,excltop_total_added_blank_lines,excltop_total_raw_added_lines,excltop_total_raw_deleted_lines,excltop_total_raw_n_files,top_contributor,top_contributor_share_overall
matplotlib,2025Q2,219,47,55.494505494505496,1.5089285714285714,3.320839097301457,2.0,11.228310502283104,2459,182,280,5396,3274,449,197,46,54.68141592920354,1.5,3.082094164447106,2.0,8.238578680203046,1623,113,193,4001,2269,398,Antony Lee,0.1698370203372317
matplotlib,2025Q3,208,35,51.88235294117647,2.0,4.13059127963828,2.0,10.35576923076923,2154,153,234,4546,2257,358,186,34,52.15625,2.0,4.190277654921617,2.0,9.838709677419354,1830,128,215,4032,1936,322,Antony Lee,0.1698370203372317
matplotlib,2025Q4,112,32,49.61643835616438,2.3333333333333335,4.734750338517315,2.0,13.508928571428571,1513,146,193,3646,999,219,105,31,49.583333333333336,2.090909090909091,4.838419254487589,2.0,13.838095238095239,1453,144,185,3507,878,205,Antony Lee,0.1698370203372317
matplotlib,2026Q1,291,62,48.64438839848676,2.757142857142857,7.036923632976817,5.0,13.52233676975945,3935,793,570,8614,4065,588,274,61,48.445910290237464,2.757142857142857,7.238860410868225,5.0,13.299270072992702,3644,758,555,8184,3674,555,Antony Lee,0.1698370203372317
matplotlib,2026Q2,265,54,47.50308641975309,2.125,4.427750781708945,1.0,9.637735849056604,2554,648,329,7664,4317,524,260,53,47.46367851622875,2.125,4.470443729952394,1.0,9.665384615384616,2513,647,325,7604,4265,515,Antony Lee,0.1698370203372317
django,2014Q1,501,103,51.394109396914445,1.6666666666666667,3.6084038145926645,2.0,17.944111776447105,8990,713,1216,25108,20589,1635,446,102,51.39067055393586,1.875,3.8955998850650153,2.0,19.68834080717489,8781,686,1193,24608,13217,1516,Tim Graham,0.13235990528808209
django,2014Q2,460,95,52.08637236084453,2.0,3.5582005338129954,2.0,10.273913043478261,4726,521,523,17728,9090,1471,398,94,52.02008032128514,2.0,3.439498143488623,3.0,10.698492462311558,4258,498,472,15581,7172,1238,Tim Graham,0.13235990528808209
django,2014Q3,403,83,51.490463215258856,2.3333333333333335,3.6260950514033956,2.0,12.746898263027296,5137,367,535,15374,6539,1289,302,82,51.77704918032787,2.4,3.5996471139584796,3.0,10.95364238410596,3308,305,357,11155,4886,950,Tim Graham,0.13235990528808209
django,2014Q4,537,108,52.94180704441041,2.0,3.813505358608485,2.0,12.811918063314712,6880,653,782,29086,22101,1974,434,107,52.55154639175258,2.133928571428571,4.164271015895576,3.0,14.55299539170507,6316,582,745,27131,14114,1749,Tim Graham,0.13235990528808209
django,2015Q1,564,101,51.61034231609614,1.6666666666666667,3.4105728881988457,2.0,23.51418439716312,13262,1373,1888,54972,40051,2817,406,100,51.21191294387171,2.0,3.787924124127212,3.0,20.007389162561577,8123,873,1131,29979,13479,1562,Tim Graham,0.13235990528808209
django,2015Q2,362,131,51.82687927107062,2.638888888888889,4.549383129840865,4.0,14.701657458563536,5322,439,692,15601,6250,1323,308,130,51.486486486486484,2.9375,4.723628343469695,4.0,15.253246753246753,4698,407,656,14307,5082,1069,Tim Graham,0.13235990528808209
django,2015Q3,340,107,54.52857142857143,2.0,3.9985866630681626,2.0,15.473529411764705,5261,490,705,24032,16994,1248,218,106,54.52863436123348,2.783333333333333,5.51920358620428,2.0,22.142201834862384,4827,454,678,22254,12175,938,Tim Graham,0.13235990528808209
django,2015Q4,316,97,51.33449477351916,2.0,3.2482009389693407,2.0,10.721518987341772,3388,287,378,10378,5798,1016,250,96,50.91570881226053,2.0,3.2855355092551846,4.0,11.924,2981,261,314,9005,4823,844,Tim Graham,0.13235990528808209
django,2016Q1,291,98,52.53531598513011,2.0,3.159216896801109,2.0,15.97594501718213,4649,269,471,15735,11386,1169,219,97,53.11344537815126,2.148706896551724,3.3616879983630525,3.0,13.534246575342467,2964,238,447,11258,6150,820,Tim Graham,0.13235990528808209
django,2016Q2,339,113,54.342528735632186,2.0,3.309233215013546,3.0,12.749262536873156,4322,435,549,19120,11541,1300,265,112,54.363207547169814,2.3384615384615386,3.661264974914363,3.0,14.781132075471698,3917,424,519,15723,7621,926,Tim Graham,0.13235990528808209
django,2016Q3,338,93,50.48969072164948,2.0,3.160704599380453,2.0,7.402366863905326,2502,194,240,9703,5456,890,264,92,49.60112359550562,2.0,3.392260734915233,3.5,8.795454545454545,2322,178,221,8021,3298,709,Tim Graham,0.13235990528808209
django,2016Q4,346,105,52.36529680365297,1.4253246753246753,2.6384286840539977,2.0,10.907514450867051,3774,219,587,13205,19284,2546,228,104,51.954314720812185,2.3333333333333335,3.383255474278651,3.0,14.982456140350877,3416,197,566,10858,9958,2223,Tim Graham,0.13235990528808209
django,2017Q1,358,82,50.97734627831715,1.2336917562724015,2.418104679659682,3.0,20.60335195530726,7376,309,208,16664,16556,2822,252,81,51.096069868995635,1.3333333333333333,2.628062323974459,3.0,27.547619047619047,6942,229,185,14232,13567,2317,Tim Graham,0.13235990528808209
django,2017Q2,302,88,50.87336244541485,2.0,2.992061480431947,2.0,9.165562913907285,2768,229,198,9624,4722,1040,242,87,50.65238095238095,2.0,3.245473040695576,3.0,10.561983471074381,2556,210,196,8215,3521,841,Tim Graham,0.13235990528808209
django,2017Q3,326,71,51.97156398104266,1.2706228956228958,2.3009223086600468,2.0,10.63803680981595,3468,211,276,9780,6639,914,270,70,51.97687861271676,1.55,2.498150873040949,2.0,11.066666666666666,2988,173,270,8679,3773,701,Tim Graham,0.13235990528808209
django,2017Q4,227,65,52.760233918128655,1.9285714285714286,3.043813339686439,2.0,10.17180616740088,2309,171,187,5801,3428,723,192,64,52.5,2.0,3.21211215448882,3.0,11.463541666666666,2201,146,184,5248,2853,646,Tim Graham,0.13235990528808209
django,2018Q1,226,85,47.88333333333333,1.6666666666666667,2.3022387418429284,2.0,6.18141592920354,1397,60,84,6604,4418,710,172,84,47.65217391304348,1.7083333333333335,2.4467856222578424,2.0,6.953488372093023,1196,46,79,5670,3568,579,Tim Graham,0.13235990528808209
django,2018Q2,176,70,52.21782178217822,2.0,3.2728430640540016,2.0,7.829545454545454,1378,101,124,4875,1897,434,134,69,52.41860465116279,2.166666666666667,3.5612341984938136,2.0,9.388059701492537,1258,86,115,4471,1517,362,Tim Graham,0.13235990528808209
django,2018Q3,222,73,62.56549520766773,1.75,2.872983962105701,2.0,9.04954954954955,2009,313,184,9863,5048,802,191,72,62.748366013071895,2.0,3.028809339992359,3.0,10.172774869109947,1943,306,181,9450,4643,747,Tim Graham,0.13235990528808209
django,2018Q4,236,65,51.97674418604651,1.5714285714285714,3.1109752919058793,1.5,5.923728813559322,1398,129,140,6792,4217,751,184,64,51.474137931034484,2.0,3.623495777276148,2.0,7.059782608695652,1299,116,137,5643,2264,509,Tim Graham,0.13235990528808209
django,2019Q1,255,62,53.824884792626726,1.5,3.262857938121096,2.0,10.376470588235295,2646,217,208,8596,5295,769,218,61,53.73399014778325,1.6363636363636365,3.458459949600845,2.0,10.94954128440367,2387,203,199,7772,3564,663,Tim Graham,0.13235990528808209
django,2019Q2,220,84,47.90049751243781,1.8,3.062599208045599,2.0,9.977272727272727,2195,201,231,7535,3653,587,219,83,47.90049751243781,1.8,3.062599208045599,2.0,10.02283105022831,2195,201,231,7534,3652,586,Tim Graham,0.13235990528808209
django,2019Q3,193,54,51.529411764705884,2.0,2.844623099767577,3.0,8.922279792746114,1722,119,114,6487,3313,680,193,54,51.529411764705884,2.0,2.844623099767577,3.0,8.922279792746114,1722,119,114,6487,3313,680,Tim Graham,0.13235990528808209
django,2019Q4,264,59,51.837037037037035,2.0,3.609235270768341,2.0,7.575757575757576,2000,135,169,7858,2167,664,261,58,51.837037037037035,2.0,3.609235270768341,2.0,7.662835249042145,2000,135,169,7847,2156,659,Tim Graham,0.13235990528808209
django,2020Q1,230,68,50.54961832061068,2.5227272727272725,3.4680876328167836,2.0,7.621739130434783,1753,131,96,6524,2345,592,227,67,50.54961832061068,2.5584415584415585,3.4822084144340932,2.0,7.638766519823789,1734,131,96,6497,2324,585,Tim Graham,0.13235990528808209
django,2020Q2,299,67,50.61971830985915,2.205263157894737,3.5096721105239213,2.0,9.060200668896321,2709,142,125,9833,3851,829,295,66,50.5177304964539,2.3333333333333335,3.548343884384416,2.0,9.162711864406779,2703,141,125,9765,3791,814,Tim Graham,0.13235990528808209
django,2020Q3,192,66,51.875,2.0,3.28631816886142,2.0,8.401041666666666,1613,152,149,7110,1785,614,181,65,52.27857142857143,2.0,3.26876362280887,2.0,8.707182320441989,1576,140,148,6966,1696,590,Tim Graham,0.13235990528808209
django,2020Q4,221,70,51.37820512820513,2.85,3.971024955842743,3.0,10.253393665158372,2266,156,259,9809,3833,591,197,69,51.734693877551024,3.0,4.074283976090453,4.0,11.213197969543147,2209,147,248,9551,3619,532,Tim Graham,0.13235990528808209
django,2021Q1,248,56,50.36363636363637,2.0,2.7309479514272548,1.0,5.604838709677419,1390,77,112,7350,4226,634,243,55,51.208333333333336,2.0,2.6843620637183343,1.0,5.448559670781893,1324,72,105,7091,4215,622,Tim Graham,0.13235990528808209
django,2021Q2,249,69,50.31111111111111,2.0,4.8605286043982,2.0,7.016064257028113,1747,180,202,6942,2687,554,248,68,50.31111111111111,2.0,4.885440898970311,2.0,7.032258064516129,1744,180,202,6939,2651,550,Tim Graham,0.13235990528808209
django,2021Q3,251,71,52.56583629893238,2.0,3.105064788328205,3.0,8.729083665338646,2191,281,211,9030,3596,664,250,70,52.54642857142857,2.0625,3.1140820062401615,3.0,8.748,2187,280,210,9020,3588,659,Tim Graham,0.13235990528808209
django,2021Q4,198,60,49.666666666666664,2.0,3.3165135576794484,2.5,9.106060606060606,1803,123,200,7532,2930,455,193,59,49.666666666666664,2.0,3.356170689908345,3.0,9.310880829015543,1797,123,200,7524,2911,446,Tim Graham,0.13235990528808209
django,2022Q1,183,62,44.05764411027569,2.071428571428571,3.895727219339468,2.0,189.03825136612022,34594,399,952,152152,101075,2993,183,62,44.05764411027569,2.071428571428571,3.895727219339468,2.0,189.03825136612022,34594,399,952,152152,101075,2993,Tim Graham,0.13235990528808209
django,2022Q2,168,60,46.92307692307692,2.9,3.5883025383626834,3.5,10.827380952380953,1819,117,143,6579,2534,463,164,59,46.92307692307692,2.9,3.6047919707621174,4.0,11.060975609756097,1814,117,143,6565,2527,456,Tim Graham,0.13235990528808209
django,2022Q3,173,65,49.97826086956522,2.5,3.2254921279079416,2.0,8.751445086705202,1514,138,117,6124,2889,480,172,64,49.97826086956522,2.5,3.2431547638437186,2.0,8.796511627906977,1513,138,117,6123,2887,479,Tim Graham,0.13235990528808209
django,2022Q4,156,56,50.54212454212454,2.0,5.108076302346021,4.0,18.128205128205128,2828,273,382,7565,2669,503,156,56,50.54212454212454,2.0,5.108076302346021,4.0,18.128205128205128,2828,273,382,7565,2669,503,Tim Graham,0.13235990528808209
django,2023Q1,179,63,47.20238095238095,2.0,3.034167043927719,2.0,9.525139664804469,1705,84,158,7388,7667,748,177,62,47.20238095238095,2.0,3.034167043927719,2.0,9.63276836158192,1705,84,158,5967,6249,744,Tim Graham,0.13235990528808209
django,2023Q2,152,64,52.36893203883495,2.5833333333333335,4.109089654307046,2.0,7.7105263157894735,1172,103,105,6025,1264,353,150,63,52.36893203883495,2.625,4.136362370572898,2.0,7.806666666666667,1171,103,105,6023,1262,351,Tim Graham,0.13235990528808209
django,2023Q3,162,61,51.61607142857143,2.5,3.783488287292155,2.0,9.462962962962964,1533,112,167,6791,4453,461,161,60,51.61607142857143,2.5,3.783488287292155,2.0,9.521739130434783,1533,112,167,6787,4452,460,Tim Graham,0.13235990528808209
django,2023Q4,149,48,49.666666666666664,2.1805555555555554,5.995315981113846,2.0,13.181208053691275,1964,138,257,7745,1656,399,148,47,49.666666666666664,2.111111111111111,6.030869210703947,2.0,13.182432432432432,1951,138,256,7727,1635,392,Tim Graham,0.13235990528808209
django,2024Q1,163,50,53.030534351145036,2.5,3.9678529828052627,4.0,12.300613496932515,2005,131,249,6936,2363,568,161,49,53.030534351145036,2.5,3.9678529828052627,4.0,12.453416149068323,2005,131,249,6902,2361,566,Tim Graham,0.13235990528808209
django,2024Q2,111,49,54.038167938931295,1.8333333333333333,3.305844050273398,2.0,11.072072072072071,1229,131,153,6930,1008,307,107,48,54.038167938931295,1.8333333333333333,3.335790076900325,2.0,11.467289719626168,1227,131,153,6907,1004,303,Tim Graham,0.13235990528808209
django,2024Q3,171,67,54.65384615384615,2.5,3.7864030472513823,2.0,10.216374269005849,1747,104,223,7747,3080,394,166,66,54.277227722772274,2.5,3.7929564059784773,3.0,10.524096385542169,1747,101,223,7720,3079,387,Tim Graham,0.13235990528808209
django,2024Q4,175,63,52.278688524590166,1.8285714285714287,3.199812079266884,1.0,9.571428571428571,1675,183,195,8883,4508,445,167,62,52.285714285714285,1.8,3.22313914857578,2.0,9.982035928143713,1667,182,194,8819,4487,432,Tim Graham,0.13235990528808209
django,2025Q1,162,47,53.23571428571429,2.0,3.1342805355968273,5.0,11.981481481481481,1941,140,172,7347,2438,562,156,46,53.23529411764706,2.0,3.164634837419288,5.0,12.403846153846153,1935,136,171,7288,2382,548,Tim Graham,0.13235990528808209
django,2025Q2,143,56,50.98979591836735,2.909090909090909,4.404313055365687,2.0,10.055944055944057,1438,98,184,8200,1486,349,134,55,51.126315789473686,2.9545454545454546,4.317497176736308,2.0,10.007462686567164,1341,95,182,8017,1350,330,Tim Graham,0.13235990528808209
django,2025Q3,152,47,47.909774436090224,2.232142857142857,4.056102177904295,3.0,15.039473684210526,2286,931,246,10222,4177,917,147,46,47.910752688172046,2.2142857142857144,4.112638176748176,3.0,15.380952380952381,2261,930,243,10057,3913,885,Tim Graham,0.13235990528808209
django,2025Q4,154,60,52.32432432432432,3.0,3.349283231725008,3.0,11.474025974025974,1767,111,141,6317,1793,428,148,59,52.33644859813084,3.0,3.3715810873234795,3.0,11.594594594594595,1716,107,138,6050,1697,401,Tim Graham,0.13235990528808209
django,2026Q1,168,74,52.980645161290326,3.0,3.9527274501809186,2.0,7.267857142857143,1221,155,102,9422,4067,480,158,73,53.0735294117647,2.347826086956522,3.941359650187558,2.0,7.525316455696203,1189,136,97,9147,3874,435,Tim Graham,0.13235990528808209
django,2026Q2,178,59,47.67158671586716,2.7142857142857144,4.36432720599234,4.0,14.57865168539326,2595,271,340,13721,6028,551,158,58,47.050980392156866,2.75,4.409203188537599,4.0,15.91139240506329,2514,255,332,12748,5168,498,Tim Graham,0.13235990528808209
sqlalchemy,2014Q1,236,15,62.08554572271387,3.0,5.116178356490528,3.0,20.8135593220339,4912,339,1134,13985,4628,738,20,14,56.07142857142857,3.4,4.074074074074074,3.5,13.9,278,14,31,504,230,31,Mike Bayer,0.7089552238805971
sqlalchemy,2014Q2,120,23,44.64835164835165,2.3636363636363638,3.946870524615534,2.0,12.2,1464,91,262,5206,2784,344,51,22,48.666666666666664,1.631578947368421,3.467460349233462,1.0,9.490196078431373,484,24,64,2066,1264,170,Mike Bayer,0.7089552238805971
sqlalchemy,2014Q3,290,15,42.79719188767551,2.857142857142857,5.223105150657654,4.0,47.42758620689655,13754,641,1534,36995,24825,1077,57,14,42.6412213740458,2.0,4.304129862332094,2.0,135.89473684210526,7746,131,462,11906,9903,277,Mike Bayer,0.7089552238805971
sqlalchemy,2014Q4,127,16,45.57142857142857,2.590909090909091,5.047040601651328,2.0,15.283464566929133,1941,70,406,8044,5224,305,31,15,39.857142857142854,2.0,2.8534025374855823,1.0,4.193548387096774,130,7,20,362,134,67,Mike Bayer,0.7089552238805971
sqlalchemy,2015Q1,153,15,55.06206896551724,2.9166666666666665,4.562745128389647,3.0,25.915032679738562,3965,290,790,10556,3749,597,19,14,42.0,3.5,4.008928571428571,3.0,5.473684210526316,104,1,22,423,128,42,Mike Bayer,0.7089552238805971
sqlalchemy,2015Q2,135,16,43.74193548387097,2.775,5.774481415943001,4.0,10.525925925925925,1421,62,251,6512,1887,307,23,15,58.0,2.25,2.6979591836734693,5.0,6.695652173913044,154,6,9,309,72,41,Mike Bayer,0.7089552238805971
sqlalchemy,2015Q3,90,9,42.14492753623188,4.666666666666667,6.500776332047702,5.5,30.1,2709,69,842,9564,4096,251,16,8,,3.5,6.384615384615385,2.5,6.625,106,0,27,306,40,24,Mike Bayer,0.7089552238805971
sqlalchemy,2015Q4,81,14,43.08,2.0,5.742407419036455,2.0,9.925925925925926,804,25,135,4043,1097,172,15,13,,1.0,1.1666666666666667,2.0,2.2,33,0,1,96,31,28,Mike Bayer,0.7089552238805971
sqlalchemy,2016Q1,128,13,51.58278145695364,3.267857142857143,7.810744753941877,3.0,27.8515625,3565,302,987,9657,3825,480,15,12,39.6,1.25,13.816849816849818,3.0,14.2,213,5,57,854,61,23,Mike Bayer,0.7089552238805971
sqlalchemy,2016Q2,77,30,47.967213114754095,3.5454545454545454,8.414049356938662,7.0,26.98701298701299,2078,61,562,6429,859,239,39,29,42.375,3.5454545454545454,12.065897518946297,12.0,45.30769230769231,1767,32,495,4328,309,128,Mike Bayer,0.7089552238805971
sqlalchemy,2016Q3,66,13,37.5625,2.0,3.8472397706561936,3.0,12.045454545454545,795,16,156,3280,976,167,15,12,46.0,2.0,3.3281746031746033,3.0,8.4,126,3,24,333,78,33,Mike Bayer,0.7089552238805971
sqlalchemy,2016Q4,69,14,46.74,1.6666666666666667,3.3356722512460215,3.0,11.014492753623188,760,50,116,3020,881,203,16,13,46.8,1.0317460317460319,3.2373015873015873,3.5,22.125,354,5,44,639,376,76,Mike Bayer,0.7089552238805971
sqlalchemy,2017Q1,89,14,58.857142857142854,4.0,5.140504957526915,4.0,23.51685393258427,2093,217,427,19485,11843,629,15,13,5.0,1.3333333333333333,3.463967405143876,2.0,13.933333333333334,209,5,56,12234,10526,199,Mike Bayer,0.7089552238805971
sqlalchemy,2017Q2,82,11,48.97849462365591,3.5,5.820754233145714,10.0,20.75609756097561,1702,93,337,5941,1433,212,12,10,32.0,1.25,5.597222222222221,2.0,15.833333333333334,190,1,54,371,50,20,Mike Bayer,0.7089552238805971
sqlalchemy,2017Q3,95,6,47.55294117647059,4.0,4.5716489573031165,2.0,14.715789473684211,1398,85,281,6727,4009,264,5,5,,2.7,7.183333333333334,2.0,13.2,66,0,26,141,9,11,Mike Bayer,0.7089552238805971
sqlalchemy,2017Q4,49,11,52.0,3.0,3.9903955969504747,6.0,18.918367346938776,927,22,211,3370,802,130,11,10,54.0,1.5,2.864761904761905,1.0,16.272727272727273,179,3,38,527,39,33,Mike Bayer,0.7089552238805971
sqlalchemy,2018Q1,81,13,59.61538461538461,2.3796296296296298,3.9206771388836605,4.0,14.197530864197532,1150,234,248,4662,1089,362,14,12,61.166666666666664,4.0,5.991974691974692,7.0,23.142857142857142,324,6,88,876,93,34,Mike Bayer,0.7089552238805971
sqlalchemy,2018Q2,59,12,46.77777777777778,3.0,10.999051770597823,5.0,35.45762711864407,2092,108,502,7210,2286,178,13,11,53.4,1.4285714285714286,1.938961038961039,4.0,5.384615384615385,70,5,13,384,61,29,Mike Bayer,0.7089552238805971
sqlalchemy,2018Q3,55,16,47.9,3.0,4.429430199430199,6.0,13.8,759,40,211,3490,415,134,16,15,46.23076923076923,3.0,3.545970695970696,6.0,11.5625,185,13,47,505,60,35,Mike Bayer,0.7089552238805971
sqlalchemy,2018Q4,76,17,44.98159509202454,3.6666666666666665,4.669198944820114,5.0,33.81578947368421,2570,326,408,13535,6259,318,18,16,49.829268292682926,2.5,3.0168067226890756,5.0,19.944444444444443,359,41,66,734,356,42,Mike Bayer,0.7089552238805971
sqlalchemy,2019Q1,85,18,56.2,3.289824348879467,3.8212393138454814,6.0,303.08235294117645,25762,295,1189,125520,89276,1427,18,17,43.0,3.7,5.144629267232007,3.5,14.055555555555555,253,8,61,813,493,100,Mike Bayer,0.7089552238805971
sqlalchemy,2019Q2,88,13,46.768,3.0,3.8083685513266388,4.0,64.64772727272727,5689,250,1264,15286,7969,509,13,12,52.38709677419355,4.0,5.673076923076924,6.0,13.923076923076923,181,31,37,832,81,30,Mike Bayer,0.7089552238805971
sqlalchemy,2019Q3,84,13,48.64,4.777777777777778,5.387775294496613,13.5,52.26190476190476,4390,200,881,14550,6143,373,12,12,48.28,4.0,3.7310660432071914,10.5,34.666666666666664,416,25,85,1359,182,73,Mike Bayer,0.7089552238805971
sqlalchemy,2019Q4,111,18,47.31935047361299,3.264705882352941,4.533041527821523,4.0,61.36036036036036,6811,739,1390,23673,13366,525,31,17,45.76470588235294,1.95,4.480820888513197,2.0,18.451612903225808,572,17,131,2084,680,88,Mike Bayer,0.7089552238805971
sqlalchemy,2020Q1,113,10,51.39055793991416,3.1625,6.030709400716562,7.0,56.88495575221239,6428,466,1110,16301,9518,924,44,9,50.91935483870968,2.0,5.001230138777153,2.0,28.636363636363637,1260,62,198,5142,3187,283,Mike Bayer,0.7089552238805971
sqlalchemy,2020Q2,152,15,48.871766029246345,3.6266932270916334,4.351812178220778,9.5,108.46710526315789,16487,889,2152,39302,25546,1253,68,14,48.38709677419355,3.6666666666666665,4.414601020112062,5.0,28.544117647058822,1941,62,242,6588,6528,331,Mike Bayer,0.7089552238805971
sqlalchemy,2020Q3,155,20,46.22837370242215,3.5714285714285716,6.0517622004449,10.0,84.75483870967741,13137,578,3121,45963,22171,1132,63,19,50.23972602739726,2.9444444444444446,5.8580718051398115,9.0,40.80952380952381,2571,146,526,10416,3985,400,Mike Bayer,0.7089552238805971
sqlalchemy,2020Q4,125,14,48.73267326732673,3.466666666666667,5.217580386711548,9.0,32.184,4023,202,785,19704,11992,629,30,13,39.724137931034484,1.7461538461538462,3.074386169386169,8.5,22.633333333333333,679,29,135,1837,1216,116,Mike Bayer,0.7089552238805971
sqlalchemy,2021Q1,192,13,50.242705570291776,3.375,5.802203560553012,8.0,43.520833333333336,8356,754,1797,32859,14466,1245,47,12,48.5,3.2,4.89953808122373,8.0,51.87234042553192,2438,124,385,6756,2989,269,Mike Bayer,0.7089552238805971
sqlalchemy,2021Q2,222,21,47.31474103585657,2.75,3.8930650603607653,4.0,16.644144144144143,3695,251,677,13752,2657,744,60,20,46.642857142857146,2.2857142857142856,4.215144302401812,3.0,19.483333333333334,1169,28,200,2780,1023,190,Mike Bayer,0.7089552238805971
sqlalchemy,2021Q3,133,21,56.5948275862069,3.4285714285714284,6.076731412726767,6.0,32.421052631578945,4312,464,956,18339,8241,896,64,20,60.17230769230769,3.0,7.420431821446682,5.5,41.078125,2629,325,667,12110,6698,657,Mike Bayer,0.7089552238805971
sqlalchemy,2021Q4,150,20,46.344430217669654,3.4285714285714284,5.366250628344666,10.5,95.1,14265,781,1958,39539,42441,1461,51,19,45.2515923566879,2.6666666666666665,5.260336054279725,6.0,157.9607843137255,8056,314,885,15099,13283,739,Mike Bayer,0.7089552238805971
sqlalchemy,2022Q1,142,18,51.03856749311295,2.681998021760633,4.405269551194416,8.0,196.20422535211267,27861,726,4574,45423,25291,1462,31,17,45.04347826086956,1.5,4.531818221439768,4.0,40.29032258064516,1249,23,279,2894,1122,184,Mike Bayer,0.7089552238805971
sqlalchemy,2022Q2,127,13,44.90880503144654,2.968406593406593,4.743954077201279,12.0,145.96850393700788,18538,636,3186,31223,10820,1023,31,12,48.205882352941174,2.0,3.6635046680227403,9.0,19.70967741935484,611,34,130,2000,683,132,Mike Bayer,0.7089552238805971
sqlalchemy,2022Q3,123,13,48.18872549019608,3.5941176470588236,4.99383979444406,15.0,74.95121951219512,9219,408,1754,28082,13433,598,34,12,48.357142857142854,2.625,4.111550127231884,8.5,32.3235294117647,1099,28,179,3851,1042,156,Mike Bayer,0.7089552238805971
sqlalchemy,2022Q4,158,14,48.59611650485437,3.267857142857143,4.557200991355048,10.0,50.79113924050633,8025,515,1123,24897,7607,833,42,13,45.691588785046726,2.945945945945946,5.030103566773248,22.5,100.28571428571429,4212,107,427,10955,4744,380,Mike Bayer,0.7089552238805971
sqlalchemy,2023Q1,194,24,55.72906403940887,2.5,5.044333594527654,6.0,25.989690721649485,5042,406,891,16500,4703,807,55,23,51.16216216216216,2.3292682926829267,3.590190102405301,10.0,33.43636363636364,1839,37,245,3705,1713,200,Mike Bayer,0.7089552238805971
sqlalchemy,2023Q2,145,28,46.4054054054054,2.8333333333333335,3.771218273557158,5.0,28.717241379310344,4164,296,723,21244,11040,931,56,27,42.494505494505496,2.5,4.052783391823389,6.0,25.5,1428,91,232,10533,9089,625,Mike Bayer,0.7089552238805971
sqlalchemy,2023Q3,88,20,46.28352490421456,3.0,4.583535172746957,7.5,34.57954545454545,3043,261,654,8733,3037,375,36,19,46.44390243902439,4.017857142857142,6.0103492756359,11.0,65.47222222222223,2357,205,558,5058,2644,213,Mike Bayer,0.7089552238805971
sqlalchemy,2023Q4,93,19,40.17142857142857,2.142857142857143,3.815176485843378,4.0,28.344086021505376,2636,350,428,8667,4028,504,40,18,37.59047619047619,1.3125,2.395656310595335,4.5,25.525,1021,210,157,4476,2580,326,Mike Bayer,0.7089552238805971
sqlalchemy,2024Q1,77,22,61.552188552188554,2.166666666666667,3.2042291338770617,6.0,49.714285714285715,3828,297,259,7515,5394,789,39,21,52.40909090909091,1.6888888888888889,2.5685723123730213,8.0,79.2051282051282,3089,22,131,4992,4296,429,Mike Bayer,0.7089552238805971
sqlalchemy,2024Q2,61,16,43.92982456140351,2.4,4.608037928903363,11.0,18.295081967213115,1116,114,178,4237,1538,157,34,15,45.65217391304348,1.9117647058823528,4.623269579115595,11.5,18.735294117647058,637,23,106,2173,1086,89,Mike Bayer,0.7089552238805971
sqlalchemy,2024Q3,59,17,50.83168316831683,3.0,4.379034990064402,4.0,11.389830508474576,672,101,103,3447,561,159,27,16,51.895833333333336,2.5,4.8678333333333335,5.0,13.407407407407407,362,48,42,1359,243,83,Mike Bayer,0.7089552238805971
sqlalchemy,2024Q4,61,16,50.07368421052632,2.25,5.852937436773828,5.0,89.08196721311475,5434,95,869,11376,5808,433,32,15,54.7906976744186,2.13006993006993,3.08525584461368,5.5,124.09375,3971,43,634,6796,3854,262,Mike Bayer,0.7089552238805971
sqlalchemy,2025Q1,74,16,59.79178885630498,2.7071428571428573,3.649227155582704,10.5,31.405405405405407,2324,341,355,7335,8408,602,47,15,49.596774193548384,2.2205882352941178,3.253041215964058,9.0,28.085106382978722,1320,62,199,3153,6813,220,Mike Bayer,0.7089552238805971
sqlalchemy,2025Q2,64,13,48.110169491525426,2.2987195722527085,4.47146045780928,10.0,65.9375,4220,118,655,11412,2422,319,38,12,49.96610169491525,2.0,4.710691906497434,7.0,79.34210526315789,3015,59,401,4916,1482,217,Mike Bayer,0.7089552238805971
sqlalchemy,2025Q3,74,18,47.94660194174757,3.9722222222222223,11.17610450096071,19.0,72.54054054054055,5368,206,1047,26683,15926,469,26,17,50.78947368421053,2.3333333333333335,4.927402025067327,16.5,66.07692307692308,1718,38,281,4911,1561,204,Mike Bayer,0.7089552238805971
sqlalchemy,2025Q4,108,20,47.88923076923077,2.842857142857143,5.386798915012291,5.0,33.00925925925926,3565,325,666,20633,11508,610,38,19,48.10919540229885,3.1538461538461537,6.486461910839323,26.0,50.526315789473685,1920,174,308,6283,3210,297,Mike Bayer,0.7089552238805971
