newborn_repo,vintage_quarter,dependency_name
fishaudio/fish-speech,2023Q4,zibai-server
jianchang512/pyvideotrans,2023Q4,absl-py
jianchang512/pyvideotrans,2023Q4,aiohttp
jianchang512/pyvideotrans,2023Q4,aiosignal
jianchang512/pyvideotrans,2023Q4,altgraph
jianchang512/pyvideotrans,2023Q4,annotated-types
jianchang512/pyvideotrans,2023Q4,anyio
jianchang512/pyvideotrans,2023Q4,asttokens
jianchang512/pyvideotrans,2023Q4,astunparse
jianchang512/pyvideotrans,2023Q4,async-timeout
jianchang512/pyvideotrans,2023Q4,attrs
jianchang512/pyvideotrans,2023Q4,audioread
jianchang512/pyvideotrans,2023Q4,av
jianchang512/pyvideotrans,2023Q4,cachetools
jianchang512/pyvideotrans,2023Q4,certifi
jianchang512/pyvideotrans,2023Q4,cffi
jianchang512/pyvideotrans,2023Q4,chardet
jianchang512/pyvideotrans,2023Q4,charset-normalizer
jianchang512/pyvideotrans,2023Q4,click
jianchang512/pyvideotrans,2023Q4,colorama
jianchang512/pyvideotrans,2023Q4,coloredlogs
jianchang512/pyvideotrans,2023Q4,contourpy
jianchang512/pyvideotrans,2023Q4,ctranslate2
jianchang512/pyvideotrans,2023Q4,cycler
jianchang512/pyvideotrans,2023Q4,decorator
jianchang512/pyvideotrans,2023Q4,deepl
jianchang512/pyvideotrans,2023Q4,distro
jianchang512/pyvideotrans,2023Q4,edge-tts
jianchang512/pyvideotrans,2023Q4,elevenlabs
jianchang512/pyvideotrans,2023Q4,exceptiongroup
jianchang512/pyvideotrans,2023Q4,executing
jianchang512/pyvideotrans,2023Q4,faster-whisper
jianchang512/pyvideotrans,2023Q4,ffmpeg-python
jianchang512/pyvideotrans,2023Q4,filelock
jianchang512/pyvideotrans,2023Q4,flatbuffers
jianchang512/pyvideotrans,2023Q4,fonttools
jianchang512/pyvideotrans,2023Q4,frozenlist
jianchang512/pyvideotrans,2023Q4,fsspec
jianchang512/pyvideotrans,2023Q4,future
jianchang512/pyvideotrans,2023Q4,gast
jianchang512/pyvideotrans,2023Q4,google-ai-generativelanguage
jianchang512/pyvideotrans,2023Q4,google-api-core
jianchang512/pyvideotrans,2023Q4,google-auth
jianchang512/pyvideotrans,2023Q4,google-auth-oauthlib
jianchang512/pyvideotrans,2023Q4,google-generativeai
jianchang512/pyvideotrans,2023Q4,google-pasta
jianchang512/pyvideotrans,2023Q4,googleapis-common-protos
jianchang512/pyvideotrans,2023Q4,grpcio
jianchang512/pyvideotrans,2023Q4,grpcio-status
jianchang512/pyvideotrans,2023Q4,h11
jianchang512/pyvideotrans,2023Q4,h2
jianchang512/pyvideotrans,2023Q4,h5py
jianchang512/pyvideotrans,2023Q4,hpack
jianchang512/pyvideotrans,2023Q4,hstspreload
jianchang512/pyvideotrans,2023Q4,httpcore
jianchang512/pyvideotrans,2023Q4,httpx
jianchang512/pyvideotrans,2023Q4,huggingface-hub
jianchang512/pyvideotrans,2023Q4,humanfriendly
jianchang512/pyvideotrans,2023Q4,hyperframe
jianchang512/pyvideotrans,2023Q4,idna
jianchang512/pyvideotrans,2023Q4,imageio
jianchang512/pyvideotrans,2023Q4,imageio-ffmpeg
jianchang512/pyvideotrans,2023Q4,ipython
jianchang512/pyvideotrans,2023Q4,jedi
jianchang512/pyvideotrans,2023Q4,jinja2
jianchang512/pyvideotrans,2023Q4,joblib
jianchang512/pyvideotrans,2023Q4,keras
jianchang512/pyvideotrans,2023Q4,keras-preprocessing
jianchang512/pyvideotrans,2023Q4,kiwisolver
jianchang512/pyvideotrans,2023Q4,lazy-loader
jianchang512/pyvideotrans,2023Q4,libclang
jianchang512/pyvideotrans,2023Q4,librosa
jianchang512/pyvideotrans,2023Q4,llvmlite
jianchang512/pyvideotrans,2023Q4,markdown
jianchang512/pyvideotrans,2023Q4,markupsafe
jianchang512/pyvideotrans,2023Q4,matplotlib-inline
jianchang512/pyvideotrans,2023Q4,more-itertools
jianchang512/pyvideotrans,2023Q4,moviepy
jianchang512/pyvideotrans,2023Q4,mpmath
jianchang512/pyvideotrans,2023Q4,msgpack
jianchang512/pyvideotrans,2023Q4,multidict
jianchang512/pyvideotrans,2023Q4,networkx
jianchang512/pyvideotrans,2023Q4,norbert
jianchang512/pyvideotrans,2023Q4,numba
jianchang512/pyvideotrans,2023Q4,numpy
jianchang512/pyvideotrans,2023Q4,oauthlib
jianchang512/pyvideotrans,2023Q4,onnxruntime
jianchang512/pyvideotrans,2023Q4,openai
jianchang512/pyvideotrans,2023Q4,openai-whisper
jianchang512/pyvideotrans,2023Q4,opt-einsum
jianchang512/pyvideotrans,2023Q4,ordered-set
jianchang512/pyvideotrans,2023Q4,packaging
jianchang512/pyvideotrans,2023Q4,pandas
jianchang512/pyvideotrans,2023Q4,parso
jianchang512/pyvideotrans,2023Q4,pefile
jianchang512/pyvideotrans,2023Q4,pillow
jianchang512/pyvideotrans,2023Q4,platformdirs
jianchang512/pyvideotrans,2023Q4,plyer
jianchang512/pyvideotrans,2023Q4,pooch
jianchang512/pyvideotrans,2023Q4,proglog
jianchang512/pyvideotrans,2023Q4,prompt-toolkit
jianchang512/pyvideotrans,2023Q4,proto-plus
jianchang512/pyvideotrans,2023Q4,protobuf
jianchang512/pyvideotrans,2023Q4,pure-eval
jianchang512/pyvideotrans,2023Q4,pyasn1
jianchang512/pyvideotrans,2023Q4,pyasn1-modules
jianchang512/pyvideotrans,2023Q4,pycparser
jianchang512/pyvideotrans,2023Q4,pydantic
jianchang512/pyvideotrans,2023Q4,pydantic-core
jianchang512/pyvideotrans,2023Q4,pydub
jianchang512/pyvideotrans,2023Q4,pygame
jianchang512/pyvideotrans,2023Q4,pygments
jianchang512/pyvideotrans,2023Q4,pyinstaller
jianchang512/pyvideotrans,2023Q4,pyinstaller-hooks-contrib
jianchang512/pyvideotrans,2023Q4,pyparsing
jianchang512/pyvideotrans,2023Q4,pyreadline3
jianchang512/pyvideotrans,2023Q4,pyside6
jianchang512/pyvideotrans,2023Q4,pyside6-addons
jianchang512/pyvideotrans,2023Q4,pyside6-essentials
jianchang512/pyvideotrans,2023Q4,pysoundfile
jianchang512/pyvideotrans,2023Q4,python-dateutil
jianchang512/pyvideotrans,2023Q4,pytz
jianchang512/pyvideotrans,2023Q4,pywin32-ctypes
jianchang512/pyvideotrans,2023Q4,pywinstyles
jianchang512/pyvideotrans,2023Q4,pyyaml
jianchang512/pyvideotrans,2023Q4,qdarkstyle
jianchang512/pyvideotrans,2023Q4,qtpy
jianchang512/pyvideotrans,2023Q4,regex
jianchang512/pyvideotrans,2023Q4,requests
jianchang512/pyvideotrans,2023Q4,requests-oauthlib
jianchang512/pyvideotrans,2023Q4,resampy
jianchang512/pyvideotrans,2023Q4,rfc3986
jianchang512/pyvideotrans,2023Q4,rsa
jianchang512/pyvideotrans,2023Q4,scikit-learn
jianchang512/pyvideotrans,2023Q4,scipy
jianchang512/pyvideotrans,2023Q4,shiboken6
jianchang512/pyvideotrans,2023Q4,six
jianchang512/pyvideotrans,2023Q4,sniffio
jianchang512/pyvideotrans,2023Q4,soundfile
jianchang512/pyvideotrans,2023Q4,soxr
jianchang512/pyvideotrans,2023Q4,speechrecognition
jianchang512/pyvideotrans,2023Q4,srt
jianchang512/pyvideotrans,2023Q4,stack-data
jianchang512/pyvideotrans,2023Q4,sympy
jianchang512/pyvideotrans,2023Q4,tencentcloud-sdk-python-common
jianchang512/pyvideotrans,2023Q4,tencentcloud-sdk-python-tmt
jianchang512/pyvideotrans,2023Q4,termcolor
jianchang512/pyvideotrans,2023Q4,threadpoolctl
jianchang512/pyvideotrans,2023Q4,tiktoken
jianchang512/pyvideotrans,2023Q4,tokenizers
jianchang512/pyvideotrans,2023Q4,torch
jianchang512/pyvideotrans,2023Q4,tqdm
jianchang512/pyvideotrans,2023Q4,traitlets
jianchang512/pyvideotrans,2023Q4,typer
jianchang512/pyvideotrans,2023Q4,typing-extensions
jianchang512/pyvideotrans,2023Q4,urllib3
jianchang512/pyvideotrans,2023Q4,wcwidth
jianchang512/pyvideotrans,2023Q4,websockets
jianchang512/pyvideotrans,2023Q4,werkzeug
jianchang512/pyvideotrans,2023Q4,wrapt
jianchang512/pyvideotrans,2023Q4,yarl
state-spaces/mamba,2023Q4,einops
state-spaces/mamba,2023Q4,ninja
state-spaces/mamba,2023Q4,packaging
state-spaces/mamba,2023Q4,torch
state-spaces/mamba,2023Q4,transformers
state-spaces/mamba,2023Q4,triton
pipecat-ai/pipecat,2023Q4,aiohttp
pipecat-ai/pipecat,2023Q4,loguru
pipecat-ai/pipecat,2023Q4,numpy
pipecat-ai/pipecat,2023Q4,pillow
pipecat-ai/pipecat,2023Q4,protobuf
pipecat-ai/pipecat,2023Q4,pyloudnorm
pipecat-ai/pipecat,2023Q4,typing-extensions
dreammis/social-auto-upload,2023Q4,biliup
dreammis/social-auto-upload,2023Q4,cf-clearance
dreammis/social-auto-upload,2023Q4,eventlet
dreammis/social-auto-upload,2023Q4,playwright
dreammis/social-auto-upload,2023Q4,requests
dreammis/social-auto-upload,2023Q4,schedule
harry0703/MoneyPrinterTurbo,2024Q1,aiohttp
harry0703/MoneyPrinterTurbo,2024Q1,azure-cognitiveservices-speech
harry0703/MoneyPrinterTurbo,2024Q1,dashscope
harry0703/MoneyPrinterTurbo,2024Q1,edge-tts
harry0703/MoneyPrinterTurbo,2024Q1,fastapi
harry0703/MoneyPrinterTurbo,2024Q1,faster-whisper
harry0703/MoneyPrinterTurbo,2024Q1,g4f
harry0703/MoneyPrinterTurbo,2024Q1,git-changelog
harry0703/MoneyPrinterTurbo,2024Q1,google-generativeai
harry0703/MoneyPrinterTurbo,2024Q1,loguru
harry0703/MoneyPrinterTurbo,2024Q1,moviepy
harry0703/MoneyPrinterTurbo,2024Q1,openai
harry0703/MoneyPrinterTurbo,2024Q1,opencv-python
harry0703/MoneyPrinterTurbo,2024Q1,pillow
harry0703/MoneyPrinterTurbo,2024Q1,pydantic
harry0703/MoneyPrinterTurbo,2024Q1,python-multipart
harry0703/MoneyPrinterTurbo,2024Q1,redis
harry0703/MoneyPrinterTurbo,2024Q1,requests
harry0703/MoneyPrinterTurbo,2024Q1,streamlit
harry0703/MoneyPrinterTurbo,2024Q1,tomli
harry0703/MoneyPrinterTurbo,2024Q1,urllib3
harry0703/MoneyPrinterTurbo,2024Q1,uvicorn
opendatalab/MinerU,2024Q1,boto3
opendatalab/MinerU,2024Q1,brotli
opendatalab/MinerU,2024Q1,click
opendatalab/MinerU,2024Q1,fast-langdetect
opendatalab/MinerU,2024Q1,loguru
opendatalab/MinerU,2024Q1,numpy
opendatalab/MinerU,2024Q1,pdfminer-six
opendatalab/MinerU,2024Q1,pymupdf
opendatalab/MinerU,2024Q1,scikit-learn
opendatalab/MinerU,2024Q1,wordninja
xai-org/grok-1,2024Q1,dm-haiku
xai-org/grok-1,2024Q1,numpy
xai-org/grok-1,2024Q1,sentencepiece
microsoft/graphrag,2024Q1,aiofiles
microsoft/graphrag,2024Q1,azure-cosmos
microsoft/graphrag,2024Q1,azure-identity
microsoft/graphrag,2024Q1,azure-search-documents
microsoft/graphrag,2024Q1,azure-storage-blob
microsoft/graphrag,2024Q1,datashaper
microsoft/graphrag,2024Q1,devtools
microsoft/graphrag,2024Q1,environs
microsoft/graphrag,2024Q1,fnllm
microsoft/graphrag,2024Q1,future
microsoft/graphrag,2024Q1,graspologic
microsoft/graphrag,2024Q1,httpx
microsoft/graphrag,2024Q1,json-repair
microsoft/graphrag,2024Q1,lancedb
microsoft/graphrag,2024Q1,matplotlib
microsoft/graphrag,2024Q1,networkx
microsoft/graphrag,2024Q1,nltk
microsoft/graphrag,2024Q1,numpy
microsoft/graphrag,2024Q1,openai
microsoft/graphrag,2024Q1,pandas
microsoft/graphrag,2024Q1,pyaml-env
microsoft/graphrag,2024Q1,pyarrow
microsoft/graphrag,2024Q1,pydantic
microsoft/graphrag,2024Q1,python-dotenv
microsoft/graphrag,2024Q1,pyyaml
microsoft/graphrag,2024Q1,rich
microsoft/graphrag,2024Q1,tenacity
microsoft/graphrag,2024Q1,tiktoken
microsoft/graphrag,2024Q1,tqdm
microsoft/graphrag,2024Q1,typer
microsoft/graphrag,2024Q1,typing-extensions
microsoft/graphrag,2024Q1,umap-learn
stanford-oval/storm,2024Q1,dspy-ai
stanford-oval/storm,2024Q1,langchain-huggingface
stanford-oval/storm,2024Q1,langchain-qdrant
stanford-oval/storm,2024Q1,langchain-text-splitters
stanford-oval/storm,2024Q1,numpy
stanford-oval/storm,2024Q1,qdrant-client
stanford-oval/storm,2024Q1,sentence-transformers
stanford-oval/storm,2024Q1,toml
stanford-oval/storm,2024Q1,trafilatura
stanford-oval/storm,2024Q1,wikipedia
ScrapeGraphAI/Scrapegraph-ai,2024Q1,beautifulsoup4
ScrapeGraphAI/Scrapegraph-ai,2024Q1,faiss-cpu
ScrapeGraphAI/Scrapegraph-ai,2024Q1,free-proxy
ScrapeGraphAI/Scrapegraph-ai,2024Q1,google
ScrapeGraphAI/Scrapegraph-ai,2024Q1,graphviz
ScrapeGraphAI/Scrapegraph-ai,2024Q1,html2text
ScrapeGraphAI/Scrapegraph-ai,2024Q1,langchain
ScrapeGraphAI/Scrapegraph-ai,2024Q1,langchain-anthropic
ScrapeGraphAI/Scrapegraph-ai,2024Q1,langchain-aws
ScrapeGraphAI/Scrapegraph-ai,2024Q1,langchain-community
ScrapeGraphAI/Scrapegraph-ai,2024Q1,langchain-fireworks
ScrapeGraphAI/Scrapegraph-ai,2024Q1,langchain-google-genai
ScrapeGraphAI/Scrapegraph-ai,2024Q1,langchain-google-vertexai
ScrapeGraphAI/Scrapegraph-ai,2024Q1,langchain-groq
ScrapeGraphAI/Scrapegraph-ai,2024Q1,langchain-nvidia-ai-endpoints
ScrapeGraphAI/Scrapegraph-ai,2024Q1,langchain-openai
ScrapeGraphAI/Scrapegraph-ai,2024Q1,minify-html
ScrapeGraphAI/Scrapegraph-ai,2024Q1,pandas
ScrapeGraphAI/Scrapegraph-ai,2024Q1,playwright
ScrapeGraphAI/Scrapegraph-ai,2024Q1,python-dotenv
ScrapeGraphAI/Scrapegraph-ai,2024Q1,semchunk
ScrapeGraphAI/Scrapegraph-ai,2024Q1,tiktoken
ScrapeGraphAI/Scrapegraph-ai,2024Q1,tqdm
ScrapeGraphAI/Scrapegraph-ai,2024Q1,undetected-playwright
meta-llama/llama3,2024Q1,blobfile
meta-llama/llama3,2024Q1,fairscale
meta-llama/llama3,2024Q1,fire
meta-llama/llama3,2024Q1,tiktoken
meta-llama/llama3,2024Q1,torch
huggingface/lerobot,2024Q1,cmake
huggingface/lerobot,2024Q1,datasets
huggingface/lerobot,2024Q1,debugpy
huggingface/lerobot,2024Q1,deepdiff
huggingface/lerobot,2024Q1,diffusers
huggingface/lerobot,2024Q1,dynamixel-sdk
huggingface/lerobot,2024Q1,einops
huggingface/lerobot,2024Q1,gdown
huggingface/lerobot,2024Q1,gym-aloha
huggingface/lerobot,2024Q1,gym-dora
huggingface/lerobot,2024Q1,gym-pusht
huggingface/lerobot,2024Q1,gym-xarm
huggingface/lerobot,2024Q1,gymnasium
huggingface/lerobot,2024Q1,h5py
huggingface/lerobot,2024Q1,huggingface-hub
huggingface/lerobot,2024Q1,hydra-core
huggingface/lerobot,2024Q1,imagecodecs
huggingface/lerobot,2024Q1,imageio
huggingface/lerobot,2024Q1,moviepy
huggingface/lerobot,2024Q1,numba
huggingface/lerobot,2024Q1,omegaconf
huggingface/lerobot,2024Q1,opencv-python
huggingface/lerobot,2024Q1,pandas
huggingface/lerobot,2024Q1,pre-commit
huggingface/lerobot,2024Q1,pyav
huggingface/lerobot,2024Q1,pymunk
huggingface/lerobot,2024Q1,pynput
huggingface/lerobot,2024Q1,pytest
huggingface/lerobot,2024Q1,pytest-cov
huggingface/lerobot,2024Q1,rerun-sdk
huggingface/lerobot,2024Q1,scikit-image
huggingface/lerobot,2024Q1,termcolor
huggingface/lerobot,2024Q1,torch
huggingface/lerobot,2024Q1,torchvision
huggingface/lerobot,2024Q1,wandb
huggingface/lerobot,2024Q1,zarr
Skyvern-AI/skyvern,2024Q1,aioboto3
Skyvern-AI/skyvern,2024Q1,aiohttp
Skyvern-AI/skyvern,2024Q1,aioredlock
Skyvern-AI/skyvern,2024Q1,alembic
Skyvern-AI/skyvern,2024Q1,apscheduler
Skyvern-AI/skyvern,2024Q1,asyncache
Skyvern-AI/skyvern,2024Q1,bs4
Skyvern-AI/skyvern,2024Q1,cachetools
Skyvern-AI/skyvern,2024Q1,chromadb
Skyvern-AI/skyvern,2024Q1,clipboard
Skyvern-AI/skyvern,2024Q1,colorlog
Skyvern-AI/skyvern,2024Q1,commentjson
Skyvern-AI/skyvern,2024Q1,curlify
Skyvern-AI/skyvern,2024Q1,ddtrace
Skyvern-AI/skyvern,2024Q1,duckduckgo-search
Skyvern-AI/skyvern,2024Q1,email-validator
Skyvern-AI/skyvern,2024Q1,fastapi
Skyvern-AI/skyvern,2024Q1,filetype
Skyvern-AI/skyvern,2024Q1,fpdf
Skyvern-AI/skyvern,2024Q1,httpx
Skyvern-AI/skyvern,2024Q1,jinja2
Skyvern-AI/skyvern,2024Q1,litellm
Skyvern-AI/skyvern,2024Q1,onnxruntime
Skyvern-AI/skyvern,2024Q1,openai
Skyvern-AI/skyvern,2024Q1,orjson
Skyvern-AI/skyvern,2024Q1,pillow
Skyvern-AI/skyvern,2024Q1,playwright
Skyvern-AI/skyvern,2024Q1,plotly
Skyvern-AI/skyvern,2024Q1,pre-commit
Skyvern-AI/skyvern,2024Q1,psycopg
Skyvern-AI/skyvern,2024Q1,pydantic
Skyvern-AI/skyvern,2024Q1,pydantic-settings
Skyvern-AI/skyvern,2024Q1,pypdf
Skyvern-AI/skyvern,2024Q1,python-dotenv
Skyvern-AI/skyvern,2024Q1,python-jose
Skyvern-AI/skyvern,2024Q1,python-multipart
Skyvern-AI/skyvern,2024Q1,redis
Skyvern-AI/skyvern,2024Q1,selenium
Skyvern-AI/skyvern,2024Q1,sqlalchemy
Skyvern-AI/skyvern,2024Q1,starlette-context
Skyvern-AI/skyvern,2024Q1,stripe
Skyvern-AI/skyvern,2024Q1,structlog
Skyvern-AI/skyvern,2024Q1,supabase
Skyvern-AI/skyvern,2024Q1,temporalio
Skyvern-AI/skyvern,2024Q1,tenacity
Skyvern-AI/skyvern,2024Q1,tldextract
Skyvern-AI/skyvern,2024Q1,toml
Skyvern-AI/skyvern,2024Q1,typer
Skyvern-AI/skyvern,2024Q1,types-toml
Skyvern-AI/skyvern,2024Q1,uvicorn
Skyvern-AI/skyvern,2024Q1,webdriver-manager
Skyvern-AI/skyvern,2024Q1,websockets
unclecode/crawl4ai,2024Q2,aiosqlite
unclecode/crawl4ai,2024Q2,beautifulsoup4
unclecode/crawl4ai,2024Q2,html2text
unclecode/crawl4ai,2024Q2,litellm
unclecode/crawl4ai,2024Q2,lxml
unclecode/crawl4ai,2024Q2,numpy
unclecode/crawl4ai,2024Q2,pillow
unclecode/crawl4ai,2024Q2,playwright
unclecode/crawl4ai,2024Q2,playwright-stealth
unclecode/crawl4ai,2024Q2,python-dotenv
unclecode/crawl4ai,2024Q2,requests
exo-explore/exo,2024Q2,aiofiles
exo-explore/exo,2024Q2,aiohttp
exo-explore/exo,2024Q2,aiohttp-cors
exo-explore/exo,2024Q2,grpcio
exo-explore/exo,2024Q2,grpcio-tools
exo-explore/exo,2024Q2,jinja2
exo-explore/exo,2024Q2,netifaces
exo-explore/exo,2024Q2,nuitka
exo-explore/exo,2024Q2,numpy
exo-explore/exo,2024Q2,nvidia-ml-py
exo-explore/exo,2024Q2,opencv-python
exo-explore/exo,2024Q2,pillow
exo-explore/exo,2024Q2,prometheus-client
exo-explore/exo,2024Q2,protobuf
exo-explore/exo,2024Q2,psutil
exo-explore/exo,2024Q2,pydantic
exo-explore/exo,2024Q2,requests
exo-explore/exo,2024Q2,rich
exo-explore/exo,2024Q2,tenacity
exo-explore/exo,2024Q2,tqdm
exo-explore/exo,2024Q2,transformers
exo-explore/exo,2024Q2,uuid
2noise/ChatTTS,2024Q2,av
2noise/ChatTTS,2024Q2,gradio
2noise/ChatTTS,2024Q2,ipython
2noise/ChatTTS,2024Q2,nemo-text-processing
2noise/ChatTTS,2024Q2,numba
2noise/ChatTTS,2024Q2,numpy
2noise/ChatTTS,2024Q2,pybase16384
2noise/ChatTTS,2024Q2,pydub
2noise/ChatTTS,2024Q2,pynini
2noise/ChatTTS,2024Q2,torch
2noise/ChatTTS,2024Q2,torchaudio
2noise/ChatTTS,2024Q2,tqdm
2noise/ChatTTS,2024Q2,transformers
2noise/ChatTTS,2024Q2,vector-quantize-pytorch
2noise/ChatTTS,2024Q2,vocos
2noise/ChatTTS,2024Q2,wetextprocessing
google-research/timesfm,2024Q2,einshape
google-research/timesfm,2024Q2,jax
google-research/timesfm,2024Q2,numpy
google-research/timesfm,2024Q2,pandas
google-research/timesfm,2024Q2,paxml
google-research/timesfm,2024Q2,praxis
SWE-agent/SWE-agent,2024Q2,anthropic
SWE-agent/SWE-agent,2024Q2,config
SWE-agent/SWE-agent,2024Q2,datasets
SWE-agent/SWE-agent,2024Q2,flask
SWE-agent/SWE-agent,2024Q2,flask-cors
SWE-agent/SWE-agent,2024Q2,flask-socketio
SWE-agent/SWE-agent,2024Q2,groq
SWE-agent/SWE-agent,2024Q2,gymnasium
SWE-agent/SWE-agent,2024Q2,numpy
SWE-agent/SWE-agent,2024Q2,ollama
SWE-agent/SWE-agent,2024Q2,openai
SWE-agent/SWE-agent,2024Q2,pandas
SWE-agent/SWE-agent,2024Q2,rich
SWE-agent/SWE-agent,2024Q2,rich-argparse
SWE-agent/SWE-agent,2024Q2,ruamel-yaml
SWE-agent/SWE-agent,2024Q2,simple-parsing
SWE-agent/SWE-agent,2024Q2,swebench
SWE-agent/SWE-agent,2024Q2,tenacity
SWE-agent/SWE-agent,2024Q2,together
SWE-agent/SWE-agent,2024Q2,unidiff
pydantic/pydantic-ai,2024Q2,pydantic-ai-slim
microsoft/data-formulator,2024Q2,autopep8
microsoft/data-formulator,2024Q2,azure-identity
microsoft/data-formulator,2024Q2,azure-keyvault-secrets
microsoft/data-formulator,2024Q2,docker
microsoft/data-formulator,2024Q2,flask
microsoft/data-formulator,2024Q2,flask-cors
microsoft/data-formulator,2024Q2,jupyter
microsoft/data-formulator,2024Q2,matplotlib
microsoft/data-formulator,2024Q2,namedlist
microsoft/data-formulator,2024Q2,openai
microsoft/data-formulator,2024Q2,pandas
microsoft/data-formulator,2024Q2,python-dotenv
microsoft/data-formulator,2024Q2,vega-datasets
andrewyng/aisuite,2024Q2,anthropic
andrewyng/aisuite,2024Q2,boto3
andrewyng/aisuite,2024Q2,cohere
andrewyng/aisuite,2024Q2,groq
andrewyng/aisuite,2024Q2,httpx
andrewyng/aisuite,2024Q2,ibm-watsonx-ai
andrewyng/aisuite,2024Q2,mistralai
andrewyng/aisuite,2024Q2,openai
andrewyng/aisuite,2024Q2,vertexai
microsoft/RD-Agent,2024Q2,azure-ai-formrecognizer
microsoft/RD-Agent,2024Q2,azure-core
microsoft/RD-Agent,2024Q2,azure-identity
microsoft/RD-Agent,2024Q2,cython
microsoft/RD-Agent,2024Q2,docker
microsoft/RD-Agent,2024Q2,feedparser
microsoft/RD-Agent,2024Q2,filelock
microsoft/RD-Agent,2024Q2,fire
microsoft/RD-Agent,2024Q2,fuzzywuzzy
microsoft/RD-Agent,2024Q2,jupyter
microsoft/RD-Agent,2024Q2,kaggle
microsoft/RD-Agent,2024Q2,langchain
microsoft/RD-Agent,2024Q2,langchain-community
microsoft/RD-Agent,2024Q2,lightgbm
microsoft/RD-Agent,2024Q2,loguru
microsoft/RD-Agent,2024Q2,loguru-mypy
microsoft/RD-Agent,2024Q2,matplotlib
microsoft/RD-Agent,2024Q2,nbformat
microsoft/RD-Agent,2024Q2,numpy
microsoft/RD-Agent,2024Q2,openai
microsoft/RD-Agent,2024Q2,pandarallel
microsoft/RD-Agent,2024Q2,pandas
microsoft/RD-Agent,2024Q2,plotly
microsoft/RD-Agent,2024Q2,pydantic-settings
microsoft/RD-Agent,2024Q2,pymupdf
microsoft/RD-Agent,2024Q2,pypdf
microsoft/RD-Agent,2024Q2,python-dotenv
microsoft/RD-Agent,2024Q2,python-levenshtein
microsoft/RD-Agent,2024Q2,ruamel-yaml
microsoft/RD-Agent,2024Q2,scikit-learn
microsoft/RD-Agent,2024Q2,scipy
microsoft/RD-Agent,2024Q2,seaborn
microsoft/RD-Agent,2024Q2,selenium
microsoft/RD-Agent,2024Q2,setuptools-scm
microsoft/RD-Agent,2024Q2,st-theme
microsoft/RD-Agent,2024Q2,statsmodels
microsoft/RD-Agent,2024Q2,streamlit
microsoft/RD-Agent,2024Q2,tables
microsoft/RD-Agent,2024Q2,tabulate
microsoft/RD-Agent,2024Q2,tiktoken
microsoft/RD-Agent,2024Q2,torch
microsoft/RD-Agent,2024Q2,torch-geometric
microsoft/RD-Agent,2024Q2,tree-sitter
microsoft/RD-Agent,2024Q2,tree-sitter-python
microsoft/RD-Agent,2024Q2,typer
microsoft/RD-Agent,2024Q2,xgboost
darrenburns/posting,2024Q2,click
darrenburns/posting,2024Q2,click-default-group
darrenburns/posting,2024Q2,httpx
darrenburns/posting,2024Q2,pydantic
darrenburns/posting,2024Q2,pydantic-settings
darrenburns/posting,2024Q2,pyperclip
darrenburns/posting,2024Q2,python-dotenv
darrenburns/posting,2024Q2,pyyaml
darrenburns/posting,2024Q2,textual
darrenburns/posting,2024Q2,textual-autocomplete
darrenburns/posting,2024Q2,watchfiles
darrenburns/posting,2024Q2,xdg-base-dirs
docling-project/docling,2024Q3,beautifulsoup4
docling-project/docling,2024Q3,certifi
docling-project/docling,2024Q3,deepsearch-glm
docling-project/docling,2024Q3,docling-core
docling-project/docling,2024Q3,docling-ibm-models
docling-project/docling,2024Q3,docling-parse
docling-project/docling,2024Q3,easyocr
docling-project/docling,2024Q3,filetype
docling-project/docling,2024Q3,huggingface-hub
docling-project/docling,2024Q3,lxml
docling-project/docling,2024Q3,marko
docling-project/docling,2024Q3,ocrmac
docling-project/docling,2024Q3,onnxruntime
docling-project/docling,2024Q3,openpyxl
docling-project/docling,2024Q3,pandas
docling-project/docling,2024Q3,pydantic
docling-project/docling,2024Q3,pydantic-settings
docling-project/docling,2024Q3,pypdfium2
docling-project/docling,2024Q3,python-docx
docling-project/docling,2024Q3,python-pptx
docling-project/docling,2024Q3,rapidocr-onnxruntime
docling-project/docling,2024Q3,requests
docling-project/docling,2024Q3,rtree
docling-project/docling,2024Q3,scipy
docling-project/docling,2024Q3,tesserocr
docling-project/docling,2024Q3,typer
PDFMathTranslate/PDFMathTranslate,2024Q3,azure-ai-translation-text
