name,found,repository_url,downloads,stargazers_count,forks_count,subscribers_count,open_issues_count,total_committers,total_commits,archived
rpyc,True,https://github.com/tomerfiliba-org/rpyc,1227147.0,1704.0,252.0,57.0,95.0,84.0,847.0,False
rq,True,https://github.com/rq/rq,17250345.0,10678.0,1492.0,195.0,251.0,292.0,1463.0,False
rsa,True,https://github.com/sybrenstuvel/python-rsa,235814795.0,489.0,125.0,1.0,28.0,44.0,592.0,True
rtree,True,https://github.com/Toblerity/rtree,8352283.0,681.0,129.0,25.0,27.0,45.0,502.0,False
ruamel-yaml,True,,191199192.0,5793.0,246.0,64.0,360.0,55.0,6697.0,False
rudder-sdk-python,True,https://github.com/rudderlabs/rudder-sdk-python,391689.0,3.0,0.0,0.0,6.0,,,False
ruff,True,https://github.com/astral-sh/ruff,305421804.0,49443.0,2374.0,125.0,2168.0,566.0,8993.0,False
rustbpe,True,https://github.com/karpathy/rustbpe,27535.0,510.0,65.0,6.0,6.0,,,False
s2clientprotocol,True,https://github.com/Blizzard/s2client-proto,10695.0,3892.0,443.0,193.0,86.0,29.0,152.0,False
s3fs,True,https://github.com/fsspec/s3fs,487987454.0,1046.0,302.0,16.0,175.0,146.0,790.0,False
s3tokenizer,True,https://github.com/xingchensong/S3Tokenizer,317207.0,409.0,58.0,14.0,5.0,4.0,33.0,False
s3transfer,True,https://github.com/boto/s3transfer,735466525.0,239.0,156.0,17.0,72.0,41.0,461.0,False
sacrebleu,True,https://github.com/mjpost/sacrebleu,4187413.0,1259.0,177.0,18.0,22.0,38.0,266.0,False
sacred,True,https://github.com/IDSIA/sacred,30323.0,4374.0,394.0,67.0,107.0,115.0,1176.0,False
sacremoses,True,https://github.com/hplt-project/sacremoses,2969744.0,497.0,58.0,15.0,33.0,,,False
safetensors,True,https://github.com/huggingface/safetensors,113643562.0,3878.0,356.0,41.0,78.0,47.0,295.0,False
sanic,True,https://github.com/sanic-org/sanic,1300779.0,18642.0,1599.0,393.0,148.0,377.0,2027.0,False
sanic-cors,True,https://github.com/ashleysommer/sanic-cors,284768.0,162.0,22.0,2.0,10.0,,,False
scalar-fastapi,True,https://github.com/scalar/scalar,1852458.0,16001.0,924.0,33.0,92.0,101.0,3694.0,False
scandir,True,https://github.com/benhoyt/scandir,2113944.0,538.0,68.0,1.0,0.0,22.0,413.0,True
scapy,True,https://github.com/secdev/scapy,3711843.0,12525.0,2243.0,222.0,135.0,459.0,4946.0,False
schedule,True,https://github.com/dbader/schedule,7707980.0,11525.0,950.0,212.0,157.0,64.0,343.0,False
schema,True,https://github.com/keleshev/schema,24632100.0,2946.0,227.0,50.0,108.0,75.0,358.0,False
scikit-image,True,https://github.com/scikit-image/scikit-image,24899963.0,6579.0,2411.0,171.0,954.0,643.0,11886.0,False
scikit-learn,True,https://github.com/scikit-learn/scikit-learn,213538607.0,59915.0,25376.0,2141.0,2070.0,3076.0,28186.0,False
scikit-optimize,True,https://github.com/holgern/scikit-optimize,776994.0,24.0,6.0,4.0,7.0,,,False
scipy,True,https://github.com/scipy/scipy,367148848.0,14990.0,5909.0,345.0,1828.0,1667.0,27838.0,False
scons,True,https://github.com/SCons/scons,908013.0,2416.0,357.0,56.0,651.0,161.0,7565.0,False
scrape-schema-recipe,True,https://github.com/micahcochran/scrape-schema-recipe,793.0,57.0,10.0,2.0,6.0,4.0,27.0,False
scrapy,True,https://github.com/scrapy/scrapy,4412911.0,52897.0,10537.0,1774.0,672.0,,,False
screeninfo,True,https://github.com/rr-/screeninfo,15021853.0,241.0,40.0,7.0,31.0,18.0,112.0,False
seaborn,True,https://github.com/mwaskom/seaborn,30551570.0,14010.0,2128.0,251.0,230.0,220.0,2798.0,False
segno,True,https://github.com/heuer/segno,2383519.0,797.0,65.0,11.0,18.0,12.0,1353.0,False
segtok,True,https://github.com/fnl/segtok,567614.0,171.0,22.0,9.0,4.0,,,False
selenium,True,https://github.com/SeleniumHQ/selenium,44492389.0,34466.0,8718.0,1250.0,191.0,878.0,32141.0,False
selenium-stealth,True,https://github.com/diprajpatra/selenium-stealth,303588.0,741.0,98.0,17.0,37.0,,,False
selenium-wire,True,https://github.com/wkeeling/selenium-wire,1036890.0,1965.0,278.0,5.0,171.0,24.0,864.0,True
semantic-kernel,True,https://github.com/microsoft/semantic-kernel,1872180.0,28537.0,4757.0,304.0,282.0,,,False
semchunk,True,https://github.com/isaacus-dev/semchunk,3592789.0,664.0,44.0,4.0,6.0,3.0,83.0,False
semver,True,https://github.com/python-semver/python-semver,73873354.0,523.0,101.0,10.0,14.0,43.0,362.0,False
sensai-utils,True,https://github.com/opcode81/sensAI-utils,358521.0,10.0,1.0,1.0,0.0,,,False
sentence-transformers,True,https://github.com/huggingface/sentence-transformers,29225972.0,19029.0,2862.0,148.0,1318.0,173.0,1211.0,False
sentencepiece,True,https://github.com/google/sentencepiece,34059671.0,12050.0,1379.0,121.0,7.0,89.0,751.0,False
sentry-sdk,True,https://github.com/getsentry/sentry-python,149682791.0,2201.0,658.0,71.0,389.0,267.0,2466.0,False
seqeval,True,https://github.com/chakki-works/seqeval,374079.0,1184.0,130.0,8.0,34.0,13.0,151.0,False
service-identity,True,https://github.com/pyca/service-identity,13919831.0,106.0,42.0,11.0,0.0,12.0,191.0,False
setuptools,True,https://github.com/pypa/setuptools,1294946741.0,2858.0,1428.0,98.0,698.0,634.0,13305.0,False
setuptools-scm,True,https://github.com/pypa/setuptools-scm,128196277.0,952.0,245.0,21.0,22.0,146.0,1318.0,False
sh,True,https://github.com/amoffat/sh,9578124.0,6971.0,507.0,135.0,5.0,98.0,1193.0,False
shap,True,https://github.com/shap/shap,14927021.0,25728.0,3745.0,245.0,988.0,254.0,2230.0,False
shapely,True,https://github.com/shapely/shapely,67715946.0,4497.0,630.0,85.0,238.0,160.0,2004.0,False
shellingham,True,https://github.com/sarugaku/shellingham,315701815.0,319.0,39.0,5.0,19.0,24.0,140.0,False
sherpa-onnx,True,https://github.com/k2-fsa/sherpa-onnx,1908634.0,14093.0,1622.0,116.0,611.0,83.0,809.0,False
sherpa-onnx-core,True,https://github.com/k2-fsa/sherpa-onnx,1266405.0,14619.0,1664.0,119.0,624.0,83.0,809.0,False
shiboken6,True,,3979759.0,,,,,,,
shortuuid,True,https://github.com/skorokithakis/shortuuid,21262932.0,2196.0,116.0,28.0,0.0,36.0,157.0,False
shutilwhich,True,https://github.com/mbr/shutilwhich,35397.0,16.0,5.0,3.0,0.0,,,False
shutup,True,,21226.0,,,,,,,
simple-parsing,True,,3934716.0,462.0,57.0,11.0,64.0,29.0,336.0,False
simplegeneric,True,,577174.0,,,,,,,
simplejson,True,https://github.com/simplejson/simplejson,50548278.0,1710.0,355.0,57.0,15.0,43.0,550.0,False
simplepam,True,https://github.com/leonnnn/python3-simplepam,4370.0,17.0,10.0,5.0,3.0,,,False
simpletransformers,True,https://github.com/ThilinaRajapakse/simpletransformers,53775.0,4253.0,715.0,61.0,54.0,108.0,1348.0,False
six,True,https://github.com/benjaminp/six,1033177790.0,1028.0,276.0,26.0,113.0,67.0,494.0,False
sk-video,True,https://github.com/scikit-video/scikit-video,79482.0,710.0,154.0,21.0,8.0,26.0,474.0,False
sklearn,True,,1402484.0,,,,,,,
sklearn-pandas,True,https://github.com/scikit-learn-contrib/sklearn-pandas,185745.0,2803.0,412.0,93.0,38.0,40.0,232.0,False
slack-bolt,True,https://github.com/slackapi/bolt-python,14155874.0,1321.0,287.0,29.0,27.0,55.0,750.0,False
slack-sdk,True,https://github.com/slackapi/python-slack-sdk,86235182.0,4016.0,857.0,152.0,56.0,170.0,1240.0,False
smart-open,True,https://github.com/piskvorky/smart_open,69589432.0,3457.0,390.0,43.0,3.0,131.0,922.0,False
smbus2,True,https://github.com/kplindegaard/smbus2,901740.0,271.0,66.0,12.0,32.0,20.0,66.0,False
smmap,True,https://github.com/gitpython-developers/smmap,202378935.0,74.0,30.0,15.0,3.0,20.0,184.0,True
snakebite,True,https://github.com/spotify/snakebite,3191.0,856.0,213.0,14.0,69.0,,,True
sniffio,True,https://github.com/python-trio/sniffio,454058175.0,112.0,21.0,9.0,11.0,14.0,64.0,False
snowballstemmer,True,https://github.com/snowballstem/snowball,29389682.0,875.0,204.0,34.0,30.0,36.0,1044.0,False
snowflake-connector-python,True,https://github.com/snowflakedb/snowflake-connector-python,139518812.0,574.0,464.0,40.0,143.0,103.0,1367.0,False
socksio,True,https://github.com/sethmlarson/socksio,27413009.0,57.0,10.0,2.0,9.0,6.0,38.0,False
sortedcontainers,True,https://github.com/grantjenks/python-sortedcontainers,250080690.0,3975.0,232.0,34.0,38.0,25.0,632.0,False
sounddevice,True,https://github.com/spatialaudio/python-sounddevice,20642746.0,1269.0,163.0,32.0,204.0,11.0,260.0,False
soundfile,True,https://github.com/bastibe/python-soundfile,35040230.0,848.0,121.0,15.0,135.0,35.0,445.0,False
soupsieve,True,https://github.com/facelessuser/soupsieve,364826196.0,267.0,52.0,7.0,12.0,12.0,328.0,False
south,True,,44079.0,,,,,,,
soxr,True,https://github.com/dofuuz/python-soxr,11226084.0,112.0,11.0,4.0,4.0,2.0,90.0,False
spaces,True,https://github.com/huggingface/huggingface_hub,242136.0,3868.0,1187.0,74.0,173.0,210.0,1630.0,False
spacy,True,https://github.com/explosion/spaCy,24160372.0,29548.0,4345.0,560.0,141.0,767.0,14034.0,False
spacy-pkuseg,True,https://github.com/explosion/spacy-pkuseg,571434.0,65.0,6.0,0.0,0.0,,,False
spake2,True,https://github.com/warner/python-spake2,205437.0,81.0,14.0,6.0,2.0,,,False
speechrecognition,True,https://github.com/Uberi/speech_recognition,9210366.0,8985.0,2417.0,263.0,311.0,53.0,384.0,False
sphinx,True,https://github.com/sphinx-doc/sphinx,53464814.0,7984.0,2533.0,175.0,1457.0,819.0,15748.0,False
sphinx-bootstrap-theme,True,https://github.com/ryan-roemer/sphinx-bootstrap-theme,152735.0,586.0,200.0,23.0,56.0,,,False
sphinx-rtd-theme,True,https://github.com/readthedocs/sphinx_rtd_theme,12337818.0,5080.0,1839.0,170.0,274.0,118.0,1084.0,False
sphinxcontrib-napoleon,True,,302124.0,37203.0,13289.0,1271.0,273.0,110.0,373.0,False
sphinxcontrib-websupport,True,https://github.com/sphinx-doc/sphinxcontrib-websupport,1389114.0,11.0,23.0,12.0,12.0,22.0,300.0,False
spidev,True,https://github.com/doceme/py-spidev,104323.0,450.0,204.0,30.0,45.0,23.0,58.0,False
sqlalchemy,True,https://github.com/sqlalchemy/sqlalchemy,401111170.0,12119.0,1763.0,109.0,206.0,743.0,14759.0,False
sqlalchemy-spanner,True,https://github.com/cloudspannerecosystem/python-spanner-sqlalchemy,19748411.0,53.0,35.0,49.0,1.0,19.0,199.0,True
sqlalchemy-utils,True,https://github.com/kvesteri/sqlalchemy-utils,26514442.0,1247.0,317.0,33.0,205.0,121.0,1191.0,False
sqlalchemy2-stubs,True,https://github.com/sqlalchemy/sqlalchemy2-stubs,2073564.0,156.0,40.0,4.0,40.0,30.0,210.0,False
sqlitedict,True,https://github.com/piskvorky/sqlitedict,1422704.0,1245.0,140.0,28.0,38.0,,,False
sqlmodel,True,https://github.com/fastapi/sqlmodel,22503957.0,18294.0,883.0,130.0,55.0,82.0,586.0,False
sqlparse,True,https://github.com/andialbrecht/sqlparse,131050015.0,4014.0,740.0,87.0,282.0,113.0,1174.0,False
srt,True,https://github.com/cdown/srt,780618.0,536.0,55.0,15.0,10.0,6.0,645.0,False
ssdb,True,https://github.com/wrongwaycn/ssdb-py,118.0,34.0,24.0,3.0,13.0,,,False
sse-starlette,True,https://github.com/sysid/sse-starlette,272495215.0,850.0,69.0,6.0,7.0,15.0,128.0,False
sshpubkeys,True,https://github.com/ojarva/python-sshpubkeys,1075726.0,99.0,42.0,6.0,12.0,19.0,110.0,False
sshtunnel,True,https://github.com/pahaz/sshtunnel,28167863.0,1297.0,202.0,27.0,81.0,25.0,335.0,False
st-theme,True,https://github.com/gabrieltempass/streamlit-theme,286746.0,16.0,2.0,3.0,5.0,,,False
stable-baselines,True,https://github.com/hill-a/stable-baselines,1816.0,4331.0,721.0,59.0,138.0,,,False
stable-ts,True,https://github.com/jianfch/stable-ts,52702.0,2283.0,243.0,31.0,0.0,14.0,259.0,True
stack-data,True,https://github.com/alexmojaki/stack_data,98966354.0,51.0,23.0,4.0,4.0,10.0,208.0,False
starlette,True,https://github.com/Kludex/starlette,573523458.0,12580.0,1281.0,102.0,60.0,292.0,1322.0,False
starlette-context,True,https://github.com/tomwojcik/starlette-context,2119839.0,609.0,28.0,8.0,8.0,9.0,148.0,False
statsmodels,True,https://github.com/statsmodels/statsmodels,39716976.0,11602.0,3576.0,286.0,2804.0,448.0,12329.0,False
stem,True,,217300.0,,,,,,,
stemming,True,,78155.0,,,,,,,
stockstats,True,https://github.com/jealous/stockstats,205710.0,1486.0,317.0,55.0,12.0,9.0,43.0,False
streamlit,True,https://github.com/streamlit/streamlit,25011148.0,45704.0,4374.0,340.0,1177.0,252.0,6161.0,False
streamlit-aggrid,True,https://github.com/PablocFonseca/streamlit-aggrid,784619.0,1295.0,227.0,26.0,105.0,23.0,225.0,False
streamlit-antd-components,True,https://github.com/nicedouble/StreamlitAntdComponents,81992.0,558.0,37.0,8.0,62.0,2.0,58.0,False
streamlit-chatbox,True,https://github.com/liunux4odoo/streamlit-chatbox,1384.0,96.0,23.0,7.0,6.0,,,False
streamlit-option-menu,True,https://github.com/victoryhb/streamlit-option-menu,443124.0,704.0,78.0,5.0,28.0,1.0,14.0,False
stripe,True,https://github.com/stripe/stripe-python,37893400.0,2033.0,532.0,38.0,21.0,135.0,1278.0,False
structlog,True,https://github.com/hynek/structlog,108604132.0,4940.0,295.0,37.0,37.0,125.0,1602.0,False
subprocess32,True,https://github.com/google/python-subprocess32,677176.0,173.0,44.0,2.0,2.0,,,True
supabase,True,https://github.com/supabase/supabase-py,28099436.0,2570.0,540.0,58.0,56.0,78.0,747.0,False
supervisor,True,https://github.com/Supervisor/supervisor,16775595.0,9108.0,1271.0,225.0,182.0,178.0,2176.0,False
swebench,True,https://github.com/swe-bench/SWE-bench,43062964.0,5601.0,935.0,37.0,131.0,,,False
swissarmytransformer,True,https://github.com/THUDM/SwissArmyTransformer,5668.0,1121.0,99.0,32.0,42.0,28.0,533.0,False
syft-crypto-python,True,https://github.com/OpenMined/syft-crypto-core,3401.0,1.0,0.0,0.0,2.0,,,False
syft-dataset,True,,883.0,,,,,,,
syft-migration,False,,,,,,,,,
syft-permissions,True,,470.0,,,,,,,
syft-perms,True,,506.0,,,,,,,
syllables,True,https://github.com/prosegrinder/python-syllables,68363.0,41.0,3.0,1.0,1.0,5.0,82.0,False
sympy,True,https://github.com/sympy/sympy,148456840.0,14900.0,5472.0,291.0,5971.0,1336.0,47932.0,False
syutil,False,,,,,,,,,
ta,True,https://github.com/bukosabino/ta,965045.0,4233.0,865.0,149.0,137.0,30.0,515.0,False
ta-lib,True,https://github.com/ta-lib/ta-lib-python,857069.0,12222.0,2000.0,336.0,137.0,29.0,554.0,False
tables,True,https://github.com/PyTables/PyTables,3011037.0,1372.0,282.0,56.0,153.0,,,False
tablib,True,https://github.com/jazzband/tablib,5047071.0,4756.0,616.0,130.0,53.0,129.0,1000.0,False
tabulate,True,https://github.com/astanin/python-tabulate,191507929.0,2581.0,198.0,17.0,81.0,97.0,588.0,False
tavily-python,True,https://github.com/tavily-ai/tavily-python,6647650.0,796.0,96.0,13.0,23.0,,,False
tb-nightly,True,https://github.com/tensorflow/tensorboard,840884.0,7211.0,1711.0,181.0,752.0,336.0,5610.0,False
tb-paddle,True,https://github.com/linshuliang/tb-paddle,544.0,,,,,,,
telnetlib3,True,https://github.com/jquast/telnetlib3,1546192.0,173.0,41.0,10.0,0.0,14.0,459.0,False
temporalio,True,https://github.com/temporalio/sdk-python,34883331.0,1177.0,233.0,21.0,104.0,19.0,111.0,False
tenacity,True,https://github.com/jd/tenacity,397827895.0,8772.0,350.0,50.0,49.0,98.0,412.0,False
tencentcloud-sdk-python-common,True,https://github.com/TencentCloud/tencentcloud-sdk-python,516518.0,709.0,253.0,12.0,11.0,21.0,999.0,False
tencentcloud-sdk-python-tmt,True,https://github.com/TencentCloud/tencentcloud-sdk-python,30705.0,710.0,253.0,12.0,11.0,21.0,999.0,False
tensorboard,True,https://github.com/tensorflow/tensorboard,23161897.0,7211.0,1711.0,181.0,752.0,336.0,5610.0,False
tensorboard-pytorch,True,https://github.com/lanpa/tensorboard-pytorch,271.0,7988.0,853.0,82.0,84.0,84.0,478.0,False
tensorboardx,True,https://github.com/lanpa/tensorboardX,4799412.0,7999.0,852.0,82.0,85.0,84.0,478.0,False
tensordict,True,https://github.com/pytorch/tensordict,1617518.0,1034.0,116.0,22.0,113.0,35.0,841.0,False
tensorflow,True,https://github.com/tensorflow/tensorflow,14611324.0,197770.0,76178.0,7513.0,2959.0,4341.0,158389.0,False
tensorflow-cpu,True,https://github.com/tensorflow/tensorflow,1368646.0,198848.0,76258.0,7524.0,3129.0,4341.0,158389.0,False
tensorflow-estimator,True,https://github.com/tensorflow/estimator,8464954.0,297.0,194.0,27.0,7.0,124.0,859.0,True
tensorflow-tensorboard,True,https://github.com/tensorflow/tensorboard,28707.0,7211.0,1711.0,181.0,752.0,336.0,5610.0,False
termcolor,True,https://github.com/termcolor/termcolor,98492948.0,325.0,38.0,3.0,5.0,11.0,111.0,False
terminado,True,https://github.com/jupyter/terminado,34788483.0,374.0,96.0,18.0,33.0,50.0,391.0,False
terminaltables,True,https://github.com/matthewdeanmartin/terminaltables,5775350.0,48.0,8.0,1.0,2.0,,,False
tesserocr,True,https://github.com/sirfz/tesserocr,452513.0,2172.0,260.0,55.0,46.0,32.0,165.0,False
test-tube,True,https://github.com/williamFalcon/test_tube,20595.0,735.0,72.0,23.0,27.0,,,False
testpath,True,https://github.com/jupyter/testpath,1795015.0,31.0,31.0,6.0,5.0,8.0,76.0,False
texify,True,https://github.com/VikParuchuri/texify,19346.0,1126.0,92.0,1.0,9.0,1.0,12.0,True
text2emotion,True,https://github.com/aman2656/text2emotion-library,4970.0,57.0,32.0,3.0,8.0,5.0,15.0,False
textblob,True,https://github.com/sloria/TextBlob,3735355.0,9545.0,1193.0,249.0,71.0,36.0,533.0,False
textual,True,https://github.com/Textualize/textual,476689702.0,37166.0,1326.0,187.0,359.0,164.0,9036.0,False
textual-autocomplete,True,,276725.0,,,,,,,
theano,True,,102572.0,,,,,,,
thefuzz,True,https://github.com/seatgeek/thefuzz,9426421.0,3646.0,167.0,23.0,47.0,10.0,22.0,False
thop,True,https://github.com/Lyken17/pytorch-OpCounter,900574.0,5075.0,535.0,27.0,84.0,24.0,159.0,False
threadpoolctl,True,https://github.com/joblib/threadpoolctl,196153146.0,431.0,36.0,15.0,40.0,12.0,189.0,False
tickflow,True,https://github.com/tickflow-org/tickflow,358940.0,7.0,1.0,0.0,0.0,,,False
tiktoken,True,https://github.com/openai/tiktoken,257274509.0,19120.0,1604.0,204.0,128.0,19.0,51.0,False
timeago,True,https://github.com/hustcc/timeago,813106.0,223.0,37.0,8.0,5.0,,,False
timeout-decorator,True,https://github.com/pnpnpn/timeout-decorator,3586127.0,638.0,96.0,11.0,43.0,16.0,53.0,False
timm,True,https://github.com/huggingface/pytorch-image-models,14847286.0,37091.0,5192.0,320.0,57.0,158.0,2126.0,False
tk,True,https://github.com/atranitell/TensorKit,291464.0,,,,,,,
tld,True,https://github.com/barseghyanartur/tld,15559333.0,187.0,37.0,2.0,6.0,17.0,361.0,False
tldextract,True,https://github.com/john-kurkowski/tldextract,35569654.0,2017.0,219.0,43.0,22.0,46.0,398.0,False
tlslite,True,,26533.0,625.0,109.0,52.0,61.0,,,False
together,True,https://github.com/togethercomputer/together-py,2501376.0,10.0,1.0,3.0,17.0,,,False
tokenizers,True,https://github.com/huggingface/tokenizers,225983018.0,9012.0,795.0,119.0,58.0,106.0,1709.0,False
toml,True,https://github.com/uiri/toml,171447251.0,1135.0,198.0,19.0,140.0,60.0,322.0,False
tomli,True,https://github.com/hukkin/tomli,362546043.0,570.0,59.0,7.0,11.0,11.0,275.0,False
tomlkit,True,https://github.com/python-poetry/tomlkit,572136301.0,848.0,152.0,6.0,58.0,41.0,369.0,False
toposort,True,https://gitlab.com/ericvsmith/toposort,12829741.0,4.0,6.0,,3.0,,,False
torch,True,https://github.com/pytorch/pytorch,84173539.0,102657.0,29031.0,1805.0,17439.0,5024.0,79813.0,False
torch-cluster,True,https://github.com/rusty1s/pytorch_cluster,20651.0,928.0,163.0,13.0,21.0,36.0,574.0,False
torch-geometric,True,https://github.com/pyg-team/pytorch_geometric,1216155.0,24051.0,4042.0,257.0,1318.0,543.0,7186.0,False
torch-optimizer,True,https://github.com/jettify/pytorch-optimizer,129824.0,3171.0,307.0,31.0,57.0,26.0,402.0,False
torch-scatter,True,https://github.com/rusty1s/pytorch_scatter,47310.0,1745.0,208.0,16.0,11.0,30.0,1007.0,False
torch-unique,True,https://github.com/rusty1s/pytorch_unique,230.0,37.0,4.0,1.0,1.0,,,False
torchaudio,True,https://github.com/pytorch/audio,7619665.0,2927.0,793.0,63.0,338.0,256.0,2296.0,False
torchcodec,True,https://github.com/pytorch/torchcodec,4322435.0,46.0,6.0,4.0,29.0,9.0,149.0,False
torchdata,True,https://github.com/pytorch/data,2291330.0,1262.0,178.0,30.0,257.0,99.0,581.0,False
torchdiffeq,True,https://github.com/rtqichen/torchdiffeq,886445.0,6477.0,1000.0,122.0,95.0,23.0,192.0,False
torchmetrics,True,https://github.com/Lightning-AI/torchmetrics,13245965.0,2465.0,517.0,26.0,182.0,261.0,1949.0,False
torchnet,True,https://github.com/pytorch/tnt,3994.0,1720.0,298.0,39.0,97.0,136.0,962.0,False
torchsde,True,https://github.com/google-research/torchsde,1689554.0,1491.0,186.0,34.0,22.0,9.0,151.0,False
torchtext,True,https://github.com/pytorch/text,179194.0,3513.0,811.0,307.0,331.0,171.0,1265.0,False
torchtyping,True,https://github.com/patrick-kidger/torchtyping,157203.0,1472.0,40.0,13.0,16.0,6.0,60.0,False
torchvision,True,https://github.com/pytorch/vision,32496472.0,16162.0,6946.0,433.0,1027.0,585.0,3682.0,False
tornado,True,https://github.com/tornadoweb/tornado,104928659.0,22178.0,5555.0,948.0,254.0,449.0,3791.0,False
torrequest,True,https://github.com/erdiaker/torrequest,10483.0,237.0,41.0,13.0,15.0,2.0,4.0,False
tortoise-orm,True,https://github.com/tortoise/tortoise-orm,490955.0,5622.0,503.0,43.0,543.0,124.0,1010.0,False
tox,True,https://github.com/tox-dev/tox,25897632.0,3927.0,575.0,37.0,2.0,104.0,796.0,False
tqdm,True,https://github.com/tqdm/tqdm,527964380.0,31300.0,1489.0,224.0,605.0,120.0,1706.0,False
traceloop-sdk,True,https://github.com/traceloop/openllmetry,2014953.0,7414.0,1066.0,20.0,668.0,52.0,836.0,False
trafilatura,True,https://github.com/adbar/trafilatura,12679251.0,6763.0,426.0,36.0,61.0,39.0,1395.0,False
traitlets,True,https://github.com/ipython/traitlets,143387914.0,653.0,216.0,19.0,110.0,117.0,1387.0,False
transformers,True,https://github.com/huggingface/transformers,148242844.0,164705.0,34419.0,1233.0,2392.0,2816.0,17009.0,False
transformers-stream-generator,True,https://github.com/LowinLi/transformers-stream-generator,327148.0,95.0,19.0,1.0,11.0,,,False
tree-sitter,True,https://github.com/tree-sitter/py-tree-sitter,117824981.0,1492.0,193.0,23.0,14.0,31.0,266.0,False
tree-sitter-bash,True,https://github.com/tree-sitter/tree-sitter-bash,19528356.0,326.0,119.0,10.0,76.0,26.0,392.0,False
tree-sitter-c,True,https://github.com/tree-sitter/tree-sitter-c,14412274.0,392.0,196.0,16.0,78.0,38.0,404.0,False
tree-sitter-c-sharp,True,https://github.com/tree-sitter/tree-sitter-c-sharp,16267943.0,318.0,101.0,12.0,34.0,27.0,514.0,False
tree-sitter-cpp,True,https://github.com/tree-sitter/tree-sitter-cpp,5446141.0,446.0,179.0,16.0,73.0,33.0,367.0,False
tree-sitter-elixir,True,https://github.com/elixir-lang/tree-sitter-elixir,900818.0,267.0,27.0,11.0,2.0,11.0,90.0,False
tree-sitter-fortran,True,https://github.com/stadelmanma/tree-sitter-fortran,943856.0,53.0,33.0,5.0,13.0,11.0,388.0,False
tree-sitter-go,True,https://github.com/tree-sitter/tree-sitter-go,2813509.0,369.0,75.0,12.0,1.0,24.0,329.0,False
tree-sitter-groovy,True,https://github.com/amaanq/tree-sitter-groovy,1534651.0,3.0,1.0,1.0,2.0,,,False
tree-sitter-java,True,https://github.com/tree-sitter/tree-sitter-java,23225135.0,274.0,143.0,11.0,22.0,39.0,377.0,False
tree-sitter-javascript,True,https://github.com/tree-sitter/tree-sitter-javascript,26416577.0,493.0,196.0,11.0,27.0,48.0,631.0,False
tree-sitter-json,True,https://github.com/tree-sitter/tree-sitter-json,2914067.0,119.0,45.0,9.0,0.0,12.0,73.0,False
tree-sitter-julia,True,https://github.com/tree-sitter/tree-sitter-julia,777794.0,128.0,48.0,12.0,22.0,14.0,117.0,False
tree-sitter-kotlin,True,https://github.com/tree-sitter-grammars/tree-sitter-kotlin,2294031.0,8.0,8.0,1.0,13.0,,,False
tree-sitter-lua,True,https://github.com/tree-sitter-grammars/tree-sitter-lua,1169664.0,104.0,51.0,1.0,11.0,4.0,87.0,False
tree-sitter-objc,True,https://github.com/tree-sitter-grammars/tree-sitter-objc,1620605.0,40.0,13.0,3.0,4.0,,,False
tree-sitter-php,True,https://github.com/tree-sitter/tree-sitter-php,21281939.0,233.0,72.0,12.0,1.0,30.0,523.0,False
tree-sitter-powershell,True,https://github.com/airbus-cert/tree-sitter-powershell,1767527.0,80.0,26.0,5.0,14.0,,,False
tree-sitter-python,True,https://github.com/tree-sitter/tree-sitter-python,8733535.0,566.0,243.0,18.0,31.0,33.0,490.0,False
tree-sitter-ruby,True,https://github.com/tree-sitter/tree-sitter-ruby,20097271.0,206.0,60.0,14.0,24.0,32.0,906.0,False
tree-sitter-rust,True,https://github.com/tree-sitter/tree-sitter-rust,21095275.0,523.0,152.0,13.0,49.0,35.0,424.0,False
tree-sitter-scala,True,https://github.com/tree-sitter/tree-sitter-scala,3116899.0,196.0,70.0,16.0,15.0,35.0,353.0,False
tree-sitter-swift,True,https://github.com/alex-pinkus/tree-sitter-swift,3292256.0,219.0,97.0,2.0,26.0,17.0,378.0,False
tree-sitter-typescript,True,https://github.com/tree-sitter/tree-sitter-typescript,8282428.0,530.0,179.0,11.0,49.0,37.0,604.0,False
tree-sitter-verilog,True,https://github.com/tree-sitter/tree-sitter-verilog,1718532.0,123.0,41.0,7.0,37.0,9.0,313.0,False
tree-sitter-zig,True,https://github.com/tree-sitter-grammars/tree-sitter-zig,1664588.0,41.0,40.0,2.0,22.0,2.0,16.0,False
treelib,True,https://github.com/caesar0301/treelib,1614705.0,792.0,183.0,30.0,68.0,47.0,248.0,False
trio,True,https://github.com/python-trio/trio,48110666.0,7316.0,421.0,79.0,323.0,167.0,4171.0,False
triton,True,https://github.com/triton-lang/triton,55120882.0,20079.0,3169.0,199.0,1260.0,330.0,2415.0,False
triton-windows,True,https://github.com/woct0rdho/triton-windows,511718.0,1620.0,90.0,19.0,4.0,,,False
trl,True,https://github.com/huggingface/trl,3608372.0,19189.0,2948.0,103.0,303.0,,,False
truststore,True,https://github.com/sethmlarson/truststore,105429393.0,237.0,26.0,5.0,29.0,14.0,88.0,False
tulipy,True,https://github.com/cirla/tulipy,4706.0,87.0,16.0,3.0,0.0,,,False
tushare,True,,461634.0,,,,,,,
tweepy,True,https://github.com/tweepy/tweepy,4423367.0,10296.0,4612.0,266.0,94.0,246.0,2731.0,False
